a little	изиш
a lot	шуко пеш
a lot of	кугун
abandon	шӧрлен
abandoned	кудалташ
abide	ушнаш
ability	програмирований кертмаш
able	способ
about	нерген
above	кӱшнӧ
abroad	вес эллаште
absence	уке
absent	пуста
absolutely	абсолютно
absorb	йӱ
abstract	фальсификатор
absurd	асам
abundance	перкем
abundant	кавыл ышташ
abuse	Пудыртен
accent	акцент
accept	налын
access	доступа
accident	аварий
accommodation	вераҥдыме
accomplish	ышташ
accomplished	ышташ
according	келшышын
account	Шотыш налме возыш
accuracy	тӱрыс
accurate	чын
accused	титаклыме
ache	коршташ
achieve	шу
achievement	сеҥымаш
acknowledge	шотлымо
acquaintance	пале
acquire	налын
acquired	налын
acquisition	налын
across	тореш
act	действоватлаш
action	Экшен
active	чулым
activities	паша тӱс
activity	Чулымлык
actor	актёр
actual	факт
actually	чынжым гын
acute	пӱсӧ
adapt	адаптироватлалташ
add	Ешара
addicted	эрыкдыме
addition	ешартыш
additional	ешартыш
address	адрес
adequate	адекватный
adjacent	чак
adjective	мут
adjust	тӧрлаташ
admire	ӧрын
admit	шотлымо
adopt	налын
adorable	ӧршашлык
advance	шеҥын каяш
advanced	Ешара
advantage	утларак кугу йӧн
adventure	Приключения
adverb	наречий
advertisement	Рекламе
advertising	Рекламе
advice	каҥаш
advise	совет
advocate	адвокат
aesthetic	эстетике
affair	паша
affect	фламенко
affection	йӧратымаш
afford	шке
affordable	ак доступен по
afraid	лудаш
after	деч вара
afternoon	кечывал деч вара
afterwards	тидын деч вара
again	угыч
against	ваштарешыже
age	ийгот
agency	агентстве
agent	агент
aggressive	агрессия
agile	проворын
ago	ончыч
agree	кӧнеда
agreement	келшымаш
agriculture	ял озанлык
ahead	ончылно
aid	полыш
aim	цель
air	южышт
airport	аэропорт
aisle	аҥ
alarm	тревого сигнал
alcohol	алкоголь
alert	тургыжланаш
alive	илыш
all	эре
all right	чыла радам
all the best	чыла сай лийже
allow	кӧнеда
allowed	кӧнеда
almost	гай
alone	ик
along	кутынь
already	ынде
Alright	Сай
also	тудат таза
alternative	альтернатива
although	гынат
always	эре
am	улаш
amazing	ӧрыктарыше
ambiguous	кокытела
ambition	честолюбие
ambitious	амбициозный
amend	вашталташ
amid	фонышто
among	кокла
among us	мемнан коклаште
amount	суммышт
amusing	оҥай
an	шкетын
analysis	анализ
ancestors	коча
anchor	якорь
ancient	акрет годсо
and	да
and you	а тый
angel	суксо
anger	шыде
angle	лук
angry	шыде
animal	янлык
ankle	йолшакляка
anniversary	идалык
announcement	увертарымаш
annoy	шыдештараш
annoyed	шыдештараш
annoying	шыдештараш
annual	ежегодный
anonymous	Аноним
another	моло
answer	вашмут
anticipate	ончылгоч ужаш
anxiety	тургыжланымаш
anxious	рӱп
any	уло
anymore	тетла уке
anyone	кӧ кӱлеш
anything	уло
anyway	тугак
anyways	Тугак
apart	посна
apartment	пачерыште
apologize	водитель
apparent	очыни
apparently	очыни
appeal	апелляций
appear	лектын
appearance	тӱжвал тӱс
appeared	лектын
appetite	аппетит
apple	олма
application	кучылтмаш
apply	кучылташ
appointment	ышташ
appreciate	умылаш
appreciation	таушташ
approach	кун
appropriate	келшыше
approval	йӧплаш
approve	йӧплаш
approved	йӧплаш
approximately	чокым
april	апрель
arbitrary	шкешота
architect	архитектор
architecture	архитектур
archive	архив
are	улаш
are you	тый тиде
are you busy	тыйым налаш
are you married	те ешан
are you married or single	те ешан але озак
Are you still there?	Те алят тыште улыда ?
are you there	тый тыште
area	кумдык
argue	ӱчашаш
argument	аргумент
arise	кынелме
arm	кид
army	армий
around	йыр
arrange	аранжироватлаш
arrangement	верланымаш
arrival	толын
arrive	толын
arrived	толын
arrogant	копшо
arrow	пикш
art	Сӱретыште
article	Лаштык
artificial	шкеже ышташ
artist	сӱретче
as	кузе
as long as	тудо жап марте
as well	тыгак
as well as	тыгак
ash	ломыж
ashamed	вожылам
ask	йодеш
asked	йодеш
asleep	малаш
aspect	аспект
Assamese	Ассс-влак
assault	керылт
assembly	пӱреман
assertive	тыршен
assess	аклаш
assessment	аклымаш
asset	актив
assets	актив
assign	шогалтеныт
assignment	ышташ
assist	полша
assistant	полышкалышемлан
associate	пидаш
associated	пидаш
association	ассоциацийын
assume	шоналташ
assumption	шонкалымаш
at	наре
at least	кеч
ate	кочкын
athlete	спортсмен
attach	пижыкташ
attached	пижыкташ
attachment	йӧратымаш
attack	атака
attempt	ончыза
attend	уло
attendance	коштмашлык
attention	шекланен
attitude	кыл
attract	ушымо
attraction	шупшвий
attractive	рыжле
attribute	атрибут
audience	аудиторий
august	Август
aunt	кокажым
aunty	кокай
authentic	чын
author	Автор
authority	авторитет
autumn	шыже
available	куштылго
average	кыдалаш
avoid	утлаш
awake	помыжалтеш
award	наградыжым
aware	умылымаш
awareness	шижмаш
away	шуаш
awesome	пеш чот чытырыше
awful	шучко
awkward	йӧндымӧ
Aymara	Аймыр
baby	аза
bachelor	качет
back	Ончыч
background	предыстория
bad	начар
bag	сумкашкем
bait	шувын
bake	кӱэшташ
bakery	пекарне
baking soda	кочкыш содо
balance	баланс
ball	мечым
Bambara	Бамбар
banana	банан
band	тӱшка
bang	пудештмым
bank	банк
bar	барак
barely	изиш гына модам
bargain	перем пайдалын
bark	лай
barley	шож
barrier	барьер
base	Негыз
based	велыште
basement	подвал
basic	тӱҥ
basically	тӱҥ шотышто
basil	базиликым
bastard	лиймешкыже
batch	партий
bath	Ванна
bathroom	Ванный
battery	батарейышке
battle	сар
bay	вӱдлук
be	лияш
be careful	шекланен лияш
beach	Пляжым
beam	ойып
beans	фасоль
bear	маска
beard	пондаш
bearing	подшипник
beast	янлык
beat	кыраш
beautiful	мотор
beauty	Моторлык
became	лийын
because	потомушто
become	лийын
bed	кровать
bedroom	Малымвер
bee	мӱкш
beef	ушкал шыл
been	лийын
beer	пураш
before	марте
began	тӱҥалына
begin	тӱҥалына
beginning	тӱҥалтыш
behalf	лӱмын дене
behave	шкендым шот дене
behavior	койыш
behaviour	койыш
behind	шеҥгелан
being	лийын
belief	ӱшандарыше
believe	ӱшанаш
belly	мӱшкырем
belong	пайдаланыше
beloved	йӧратымаш
below	ӱлнырак
belt	кӱзанӱшто
bench	теҥгыл
bend	лук
beneath	йымалне
benefit	пайда
benefits	Tags
beside	воктене
besides	ала деч посна
best	Сай
best of luck	пиалым тыланена
best regards	сай салам дене
better	сай
between	кокла
beverage	йӱыш
beyond	почеш
Bhojpuri	Бхжпури
bias	тарванымаш
biased	предвзятый
bicycle	велосипедетым
bid	предложений
big	кугу
bike	велосипедетым
bill	элвис
bind	йолыштымо
bird	кайык
birthday	шочмо кече
bit	изиш
bite	пурлеш
bitter	кочо
black	Шем
blade	лезвий
blame	титаклыме
blank	пуста
blanket	одеял
blast	пудештмым
bleach	отбеливатель
blend	варыме
bless	сугыньлымо
blessed	моктымо
blind	сокыр
bliss	ракатлык
block	блок
blood	вӱр
bloom	пеледеш
blow	перем
blue	Канде
blunt	нӱшкӧ
board	она
boat	пушлан
body	Кап
boil	шолташ
bold	лудаш
bond	кыл
bone	лу
book	книга
boost	кугемеш
booster	бустер
boot	ботинкыжым
boots	Ботинкыжым
border	чекым
bore	скважине
bored	йокрокланымыже
boring	йокрок
born	ышташ
borrow	кӱсын налаш
boss	Босс
both	коктынат
bother	азапландараш
bottle	кленча
bottom	пундаш
bought	налын
bounce	тӧршталта
bound	пидаш
boundaries	чекым
bow	савалташ
bowl	корка
box	коробкаште
boy	Рвезе
boyfriend	рвезе
bracelet	кидшол
brain	вуйдорыкшо
branch	укш
brand	Радамаште
brave	лудаш
breach	пудыртен
bread	кинде
break	перерыв
breakfast	кочкыш
breast	он
breath	шӱлаш
breathe	шӱлаш
breed	урлык
brick	кермыч
bride	Оръеҥ
bridge	кӱвар
brief	кӱчык
bright	чеверын
brilliant	йылгыжше
bring	кондаш
bro	братан
broad	лопка
broadcast	лӱмгече
broke	пудырген
broken	пудыртен
broom	выньык
brother	шольо
brother in law	кайнага
brought	кондышо
brown	Кӱрен
brush	щётко
bucket	ведра
buddy	йолташ
budget	бюджет
bug	йоҥылыш
build	ышташ
building	пӧрт
built	ышташ
bulk	пуртеныт.
bull	ӱшкыж
bully	хулиган
bump	перем
bunch	тӱшка
bundle	вӱдылка
burden	йӧсык
buried	тоенат
burn	йӱлата
burst	пудештмым
bury	тоенат
bus	Автобус
bush	вондер
business	бизнес
bust	бюстым
busy	айлыме
but	но
butter	шӱшмӱй
butterfly	лыве
button	полдыш
buy	Налын
by	наре
by the way	лач
bye	кызытеш
cabbage	ковышта
cabinet	шкаф
cage	клетке
cake	торт
calf	презе
call	звонитлаш
call me	йыҥгырте мылам
called	ӱжеш
calm	ласкалык
came	толын
campaign	кампаний
can	керташ
can't	ом керт
Cancel	Шӧраш
cancer	рак
capable	способ
capacity	пурыманым
capital	капитал
caption	кидпале
capture	авалтымаш
car	Автомобиль
career	Карьера
careful	шекланен
carefully	тӱткын
careless	неосторожный
caring	азаплане
carpenter	плотник
carpet	коверым
carrot	кешыр
carry	нумалыт
carry on	умбакыже шӱлышыжӧ тудын
carry out	ышташ
case	кейс
cash	Чылажымат
cast	шолымаш
castle	кӧгӧн
casual	Йолчиемым вашлиялтыт
cat	пырыс
catch	кучаш
category	Категорий
cattle	тӱкан шолдыра вольык
caught	кучаш
cause	амал
caution	шекланен
cautious	шекланен
cave	курыкпомыш
cease	чарнышна
ceiling	туврашым
celebrate	пайрем
