a little	bike
a lot	vyinshi
a lot of	vyinshi
abandon	guheba
abandoned	yataye
abide	kugumaho
ability	ubushobozi
able	ashoboye
about	hafi
above	hejuru
abroad	mu mahanga
absence	kuba atahari
absent	atahari
absolutely	vy'ukuri
absorb	gusama
abstract	ibigaragara
absurd	bitumvikana
abundance	bwinshi
abundant	bwinshi
abuse	guhohotegwa
accent	imvugo
accept	kwemera
access	kwinjira
accident	impanuka
accommodation	uburaro
accomplish	gushitsa
accomplished	vyarangutse
according	hisunzwe
account	ishirahamwe
accuracy	ubutungane
accurate	vy'ukuri
accused	uregwa
ache	ububabare
achieve	gushitsa
achievement	ivyaranguwe
acknowledge	kwemeza
acquaintance	gutahurana
acquire	kuronka
acquired	yaronse
acquisition	kugura
across	ku ruhande
act	igikogwa
action	igikogwa
active	ibikogwa
activities	ibikogwa
activity	ibikogwa
actor	umukinyi
actual	vy'ukuri
actually	mu vy'ukuri
acute	agute
adapt	guhuza
add	kongerako
addicted	uwuboshwe
addition	kwongera
additional	n'ibindi
address	adresse
adequate	bikwiye
adjacent	bihanahana
adjective	izina gy'umuntu
adjust	guhindura
admire	gushima
admit	kwemera
adopt	gufata
adorable	kigyoshe
advance	ingurane
advanced	ivyateye imbere
advantage	akarusho
adventure	ubukwe
adverb	ijambo gy'inyongera
advertisement	itangazo
advertising	kwamamaza
advice	impanuro
advise	kumenyesha
advocate	umushingwamanza
aesthetic	ubwiza
affair	ingo
affect	bigira ingaruka
affection	urukundo
afford	gushobora
affordable	igiciro
afraid	ubwoba
after	inyuma
afternoon	ku muhingamo
afterwards	mu nyuma
again	kandi
against	kugwanya
age	imyaka
agency	ishami
agent	umukozi
aggressive	agashinyaguro
agile	agile
ago	kera
agree	Ndemeye
agreement	amasezerano
agriculture	uburimyi
ahead	imbere
aid	imfashanyo
aim	intumbero
air	ikirere
airport	ikibuga c'indege
aisle	uruzitiro
alarm	induru
alcohol	inzoga
alert	kumenyesha
alive	ari muzima
all	vyose
all right	Vyiza
all the best	ivyiza vyose
allow	kwemerera
allowed	vyemewe
almost	hafi
alone	wenyene
along	hamwe
already	vyamaze
Alright	vyiza
also	kandi
alternative	ubugyo bushasha
although	naho
always	igihe cose
am	ndi
amazing	biratangaje
ambiguous	bidatomoye
ambition	icipfuzo
ambitious	n'umwete
amend	guhindura
amid	hagati
among	hagati
among us	muri twebwe
amount	igitigiri
amusing	bigyoshe
analysis	amatohoza
ancestors	ba sokuru
anchor	inkingi
ancient	kera
and	kandi
and you	nawe
angel	umumarayika
anger	ishavu
angle	imfuruka
angry	ishavu
animal	igikoko
ankle	umusaya
anniversary	isabukuru
announcement	itangazo
annoy	gushavuza
annoyed	yarashavuye
annoying	bibabaza
annual	ku mwaka
anonymous	atazwi
another	ikindi
answer	inyishu
anticipate	kwitega
anxiety	amaganya
anxious	amaganya
any	ico ari co cose
anymore	ntibikiriho
anyone	uwo ari we wese
anything	ikintu cose
anyway	uko biri kwose
anyways	Uko biri kwose
apart	gutandukanya
apartment	inzu
apologize	gusaba imbabazi
apparent	biboneka
apparently	biboneka ko
appeal	ivy'imanza
appear	biboneka
appearance	isura
appeared	yaragaragaye
appetite	inzara
apple	igiharage
application	gusaba
apply	gushira mu ngiro
appointment	igikogwa
appreciate	ndashima
appreciation	ugukenguruka
approach	ubugyo
appropriate	bikwiye
approval	kwemeza
approve	kwemeza
approved	yemewe
approximately	hafi
april	Ndamukiza
arbitrary	ku bushake
architect	umwubatsi
architecture	inyubako
archive	ishirahamwe
are	ni
are you	uri
are you busy	urafise akazi
are you married	urubatse
are you married or single	woba wubatse canke wubatse
Are you still there?	Uracariho?
are you there	Uriho
area	Akarere
argue	guharira
argument	imvugo
arise	kuvyuka
arm	ukuboko
army	igisirikare
around	higya no hino
arrange	gutunganya
arrangement	ubugyo
arrival	gushika
arrive	gushika
arrived	yashitse
arrogant	umuntu w'ubwibone
arrow	umuheto
art	ubuhinga
article	ingingo
artificial	ivy'ubuhinga
artist	umuhanzi
as	nk'uko
as long as	igihe cose
as well	kandi
as well as	hamwe
ash	umwotsi
ashamed	ashonje
ask	kubaza
asked	yabajijwe
asleep	asinziriye
aspect	uruhande
Assamese	Assamese
assault	igitero
assembly	ishengero
assertive	ugushikama
assess	gusuzuma
assessment	ugusuzuma
asset	umutungo
assets	umutungo
assign	gutanga
assignment	igikogwa
assist	gufasha
assistant	umufasha
associate	gusangira
associated	bifatanije
association	ishirahamwe
assume	kwiyumvira
assumption	iciyumviro
at	kuri
at least	n'imiburiburi
ate	yarariye
athlete	umunonotsi
attach	kwunga
attached	yashizwe
attachment	icegeranyo
attack	igitero
attempt	kugerageza
attend	kwitaba
attendance	kwitaba amakoraniro
attention	kwitwararika
attitude	inyifato
attract	gukwegeranya
attraction	ugukwegana
attractive	bigyoshe
attribute	imero
audience	abumviriza
august	Myandagaro
aunt	nyokuru
aunty	nyokuru
authentic	vy'ukuri
author	umwanditsi
authority	ububasha
autumn	ukwezi
available	biboneka
average	igiharuro
avoid	kwirinda
awake	gukanguka
award	agashimwe
aware	gutahura
awareness	ubumenyi
away	kure
awesome	biratangaje
awful	biteye ubwoba
awkward	bidashoboka
Aymara	Aymara
baby	umwana
bachelor	umwirebange
back	gusubira inyuma
background	kahise
bad	bibi
bag	isakoshi
bait	umutego
bake	guteka
bakery	ihinguriro gy'imigati
baking soda	soda y'umuceri
balance	ingano
ball	umupira
Bambara	Bambara
banana	umunyu
band	umugwi
bang	ugya
bank	banki
bar	bar
barely	ata n'umwe
bargain	igiciro
bark	uruti
barley	umwimbu
barrier	uruzitiro
base	ishingiro
based	bishingiye
basement	mu kuzimu
basic	nshingiro
basically	ahanini
basil	umuneke
bastard	imburabwenge
batch	umugwi
bath	kwoga
bathroom	ubwogero
battery	akuma
battle	urugamba
bay	ikiyaga
be	kuba
be careful	niwitonde
beach	ikiyaga
beam	umugozi
beans	ibishishwa
bear	imbeba
beard	umunwa
bearing	igitereko
beast	igikoko
beat	gukubita
beautiful	mwiza
beauty	ubwiza
became	yabaye
because	kubera
become	kuba
bed	igitanda
bedroom	icumba co kugyamamwo
bee	inyoni
beef	inyama z'inka
been	yari
beer	inzoga
before	imbere
began	yatanguye
begin	gutangura
beginning	gutangura
behalf	mu kibanza cawe
behave	kwigenza neza
behavior	inyifato
behaviour	inyifato
behind	inyuma
being	kuba
belief	ukwemera
believe	kwemera
belly	mu nda
belong	kuba uwabo
beloved	uwukundwa
below	munsi
belt	umukanda
bench	intebe
bend	kwunama
beneath	munsi
benefit	inyungu
benefits	inyungu
beside	iruhande
besides	uretse
best	bwiza
best of luck	Amahigwe masa
best regards	Ndabaramukije
better	vyiza
between	hagati
beverage	ibinyobwa
beyond	inyuma
Bhojpuri	Bhojpuri
bias	ukwinubana
biased	kutagira aho duhengamiye
bicycle	ikinga
bid	gutanga
big	kinini
bike	bike
bill	fagitire
bind	guhuza
bird	inyoni
birthday	isabukuru y'amavuko
bit	bike
bite	gukoma
bitter	bibabaza
black	yirabura
blade	igiti
blame	ikosa
blank	ubusa
blanket	umwitero
blast	gusohora
bleach	umuti wo kuvura
blend	imvange
bless	umuhezagiro
blessed	wahezagiwe
blind	impumyi
bliss	umunezero
block	uruzitiro
blood	amaraso
bloom	igiti
blow	Gukubita
blue	ubururu
blunt	igogora
board	ishami
boat	ubwato
body	umubiri
boil	guteka
bold	mu bugyo buremereye
bond	umwenda
bone	amagufa
book	igitabu
boost	kwongereza
booster	imfashanyo
boot	ikirato
boots	ibirato
border	urubibe
bore	umugozi
bored	ndambiwe
boring	birambira
born	ivuka
borrow	gufata ingurane
boss	umuyobozi
both	vyompi
bother	guhangayika
bottle	amacupa
bottom	hasi
bought	yaguze
bounce	gusimba
bound	bifatanije
boundaries	imbibe
bow	umugozi
bowl	igikombe
box	isandugu
boy	umuhungu
boyfriend	umukunzi
bracelet	umugozi
brain	ubwonko
branch	ishami
brand	ikirango
brave	intwari
breach	ivyaha
bread	umukate
break	guhagarika
breakfast	gufungura
breast	amabere
breath	guhema
breathe	guhema
breed	ubwoko
brick	amatafari
bride	umugeni
bridge	ikiraro
brief	mu ncamake
bright	muco
brilliant	biratangaje
bring	kuzana
bro	mwenewacu
broad	mu nda
broadcast	ikiganiro
broke	yarasenyutse
broken	bivunitse
broom	isandugu
brother	mwene wacu
brother in law	mwene wabo
brought	yazanye
brown	butukura
brush	agashambara
bucket	ikibindi
buddy	mugenzi
budget	ingengo y'imari
bug	ingona
build	kwubaka
building	inyubakwa
built	vyubatswe
bulk	ibidandazwa vyinshi
bull	ikimasa
bully	umunyagitugu
bump	ugukubita
bunch	umugwi
bundle	umuganda
burden	umutwaro
buried	yashinguwe
burn	gutwika
burst	guturika
bury	guhamba
bus	bisi
bush	ishamba
business	urudandaza
bust	gusama
busy	mfise vyinshi vyo gukora
but	ariko
butter	amavuta
butterfly	igishiri
button	agapfukamunwa
buy	kugura
by	na
by the way	mu bugyo
bye	Ndabaramukije
cabbage	ibitunguru
cabinet	ishami
cage	ikigo
cake	gato
calf	ibimasa
call	guhamagara
call me	mpamagara
called	yahamagaye
calm	utekanye
came	yaraje
campaign	isekeza
can	irashobora
can't	Sinshobora
Cancel	Guhagarika
cancer	kanseri
capable	ubushobozi
capacity	ubushobozi
capital	umutungo
caption	ubusobanuro
capture	gufata
car	umuduga
career	umwuga
careful	witonde
carefully	witonze
careless	ata co yitayeho
caring	kwitwararika abandi
carpenter	umubaji
carpet	impuzu
carrot	imboga
carry	gutwara
carry on	bandanya
carry out	gukora
case	ivyerekeye
cash	amahera
cast	abakinyi
castle	ingoro
casual	imbonekarimwe
cat	imbwa
catch	gufata
category	ishami
cattle	inka
caught	yafashwe
cause	imvo
caution	kwitwararika
cautious	kwitonda
cave	isenga
cease	guhagarika
ceiling	igorofa
celebrate	guhimbaza
cell	ingirabuzimafatizo
center	hagati
century	ikinjana
cereal	ibigori
ceremony	ibirori
certain	bimwebimwe
certainly	nta nkeka
certificate	icete
chain	uruzitiro
chair	intebe
challenge	ikibazo
chance	amahigwe
