sikit	a little
begenuak	a lot
begenuak	a lot of
terbiaq	abandon
terbiaq	abandoned
turot	abide
keupayaan	ability
dapat	able
pasai	about
ataih	above
di luaq negara	abroad
tak mai	absence
tak mai	absent
mesti	absolutely
seghap	absorb
abstrak	abstract
kaboq	abstract
tak masok akai	absurd
melimpah-ruah	abundance
belunggok	abundant
salah guna	abuse
dialek	accent
terima	accept
akses	access
kemalangan	accident
penginapan	accommodation
capai	accomplish
dapat	accomplished
ikut	according
akaun	account
ketepatan	accuracy
tepat	accurate
tuduh	accused
sakit	ache
capai	achieve
pencapaian	achievement
sedaq	acknowledge
kawan	acquaintance
dapat	acquire
dapat	acquired
pemerolehan	acquisition
merentasi	across
belakon	act
tindakan	action
aktif	active
acara	activities
qeja	activity
pelakon	actor
benda betui	actual
sebenaqnya	actually
cedaih	acute
sesuaikan	adapt
tambah	add
ketagih	addicted
tambah-tambah	addition
tambah	additional
alamat	address
cukup	adequate
sebelah	adjacent
adjektif	adjective
sesuaikan	adjust
kagum	admire
mengaku	admit
bela	adopt
comei	adorable
mara	advance
maju	advanced
manfaat	advantage
pengembaraan	adventure
kata ganti	adverb
iklan	advertisement
iklan	advertising
nasehat	advice
tegoq	advise
loya	advocate
estetik	aesthetic
becinta	affair
kesan	affect
sayang	affection
mampu	afford
mampu milik	affordable
takut	afraid
selepas	after
tengah hari	afternoon
lepaih ni	afterwards
lagi	again
nak banding dengan	against
umoq	age
syarikat	agency
ejen	agent
agresif	aggressive
tangkaih	agile
dulu-dulu	ago
setuju	agree
setuju	agreement
pertanian	agriculture
kat depan	ahead
bantuan	aid
tujuan	aim
udara	air
lapangan terbang	airport
lorong	aisle
amaran	alarm
arak	alcohol
jaga-jaga	alert
hidop	alive
semua	all
ha	all right
buat elok-elok	all the best
bagi	allow
dibenarkan	allowed
sikit gi	almost
sorang	alone
ikut	along
dah	already
Baik	Alright
jugak	also
alternatif	alternative
walaupun	although
selalu	always
terer	amazing
samaq	ambiguous
cita-cita	ambition
beria	ambitious
pebaik	amend
tengah-tengah	amid
antara	among
antara kita	among us
jumlah	amount
lawak	amusing
analisis	analysis
nenek moyang	ancestors
sauh	anchor
lama	ancient
dan	and
dan hang	and you
malaikat	angel
rekam	anger
sudut	angle
marah	angry
binatang	animal
buku lali	ankle
ulang taun	anniversary
pengumuman	announcement
kucai	annoy
meluat	annoyed
meluat	annoying
tahunan	annual
tak kenai	anonymous
lain	another
jawab	answer
harap	anticipate
ghisau	anxiety
ketaq	anxious
apa-apa	any
lagi dah	anymore
sapa-sapa	anyone
apa-apa	anything
macam mana pun	anyway
lagi satu	anyways
berasing	apart
rumah	apartment
mintak maaf	apologize
jelaih	apparent
nampaknya	apparently
rayuan	appeal
muncul	appear
kemunculan	appearance
muncoi	appeared
selegha	appetite
epal	apple
permohonan	application
mintak	apply
janji temu	appointment
hargai	appreciate
hargai	appreciation
tegoq	approach
sesuai	appropriate
luluih	approval
luluih	approve
bagi	approved
agak-agak	approximately
bulan empat	april
ghambang	arbitrary
arkitek	architect
arkitek	architecture
arkib	archive
hang sibuk ka	are you busy
dah kawen ka	are you married
hang dah kawen ka dak	are you married or single
Hang ada kat sana lagi ka	Are you still there?
hang ada kat sana ka	are you there
kawasan	area
gadoh	argue
bertengkaq	argument
mangkit	arise
lengan	arm
askar	army
keliling	around
atoq	arrange
atoq	arrangement
sampai	arrival
sampai	arrive
sampai	arrived
kekwat	arrogant
anak panah	arrow
seni	art
artikel	article
palsu	artificial
artis	artist
sebagai	as
asaikan	as long as
jugak	as well
jugak	as well as
abu	ash
segok	ashamed
tanya	ask
dah tanya	asked
tidoq	asleep
aspek	aspect
bahasa Assam	Assamese
serang	assault
bekumpui	assembly
tegas	assertive
nilai	assess
penilaian	assessment
aset	asset
harta	assets
bagi	assign
tugasan	assignment
jaga	assist
pekerja	assistant
bergoi	associate
berkait	associated
pesatuan	association
agak	assume
ghasa	assumption
kat	at
kot ya pun	at least
makan	ate
atlet	athlete
kembaq	attach
terlekat	attached
sekali	attachment
serang	attack
cuba	attempt
mai	attend
mai	attendance
perhatian	attention
perangai	attitude
bekenan	attract
daya tarik	attraction
elok	attractive
ghupa bentuk	attribute
orang ramai	audience
bulan lapan	august
mak cik	aunt
makcik	aunty
sah	authentic
penulis	author
pihak berkuasa	authority
musim luruh	autumn
ada	available
besa	average
elak	avoid
berjaga	awake
anugerah	award
tau	aware
kesedaran	awareness
jauh	away
hebat	awesome
teruk	awful
janggai	awkward
bahasa Aymara	Aymara
anak	baby
bujang	bachelor
belakang	back
latar belakang	background
terok	bad
beg	bag
umpan	bait
buat kek	bake
kedai kek	bakery
serbuk penaik	baking soda
seimbang	balance
bola	ball
bahasa Bambara	Bambara
pisang	banana
kumpulan	band
rudum	bang
mesin duit	bank
gerai	bar
baru ja	barely
tawaq menawaq	bargain
menyalak	bark
barli	barley
sekatan	barrier
asai	base
dari	based
bawah tanah	basement
asas	basic
