изиш	a little
шуко пеш	a lot
кугун	a lot of
шӧрлен	abandon
кудалташ	abandoned
ушнаш	abide
програмирований кертмаш	ability
способ	able
нерген	about
кӱшнӧ	above
вес эллаште	abroad
уке	absence
пуста	absent
абсолютно	absolutely
йӱ	absorb
фальсификатор	abstract
асам	absurd
перкем	abundance
кавыл ышташ	abundant
Пудыртен	abuse
акцент	accent
налын	accept
доступа	access
аварий	accident
вераҥдыме	accommodation
ышташ	accomplish
ышташ	accomplished
келшышын	according
Шотыш налме возыш	account
тӱрыс	accuracy
чын	accurate
титаклыме	accused
коршташ	ache
шу	achieve
сеҥымаш	achievement
шотлымо	acknowledge
пале	acquaintance
налын	acquire
налын	acquired
налын	acquisition
тореш	across
действоватлаш	act
Экшен	action
чулым	active
паша тӱс	activities
Чулымлык	activity
актёр	actor
факт	actual
чынжым гын	actually
пӱсӧ	acute
адаптироватлалташ	adapt
Ешара	add
эрыкдыме	addicted
ешартыш	addition
ешартыш	additional
адрес	address
адекватный	adequate
чак	adjacent
мут	adjective
тӧрлаташ	adjust
ӧрын	admire
шотлымо	admit
налын	adopt
ӧршашлык	adorable
шеҥын каяш	advance
Ешара	advanced
утларак кугу йӧн	advantage
Приключения	adventure
наречий	adverb
Рекламе	advertisement
Рекламе	advertising
каҥаш	advice
совет	advise
адвокат	advocate
эстетике	aesthetic
паша	affair
фламенко	affect
йӧратымаш	affection
шке	afford
ак доступен по	affordable
лудаш	afraid
деч вара	after
кечывал деч вара	afternoon
тидын деч вара	afterwards
угыч	again
ваштарешыже	against
ийгот	age
агентстве	agency
агент	agent
агрессия	aggressive
проворын	agile
ончыч	ago
кӧнеда	agree
келшымаш	agreement
ял озанлык	agriculture
ончылно	ahead
полыш	aid
цель	aim
южышт	air
аэропорт	airport
аҥ	aisle
тревого сигнал	alarm
алкоголь	alcohol
тургыжланаш	alert
илыш	alive
эре	all
чыла радам	all right
чыла сай лийже	all the best
кӧнеда	allow
кӧнеда	allowed
гай	almost
ик	alone
кутынь	along
ынде	already
Сай	Alright
тудат таза	also
альтернатива	alternative
гынат	although
эре	always
улаш	am
ӧрыктарыше	amazing
кокытела	ambiguous
честолюбие	ambition
амбициозный	ambitious
вашталташ	amend
фонышто	amid
кокла	among
мемнан коклаште	among us
суммышт	amount
оҥай	amusing
шкетын	an
анализ	analysis
коча	ancestors
якорь	anchor
акрет годсо	ancient
да	and
а тый	and you
суксо	angel
шыде	anger
лук	angle
шыде	angry
янлык	animal
йолшакляка	ankle
идалык	anniversary
увертарымаш	announcement
шыдештараш	annoy
шыдештараш	annoyed
шыдештараш	annoying
ежегодный	annual
Аноним	anonymous
моло	another
вашмут	answer
ончылгоч ужаш	anticipate
тургыжланымаш	anxiety
рӱп	anxious
уло	any
тетла уке	anymore
кӧ кӱлеш	anyone
уло	anything
тугак	anyway
Тугак	anyways
посна	apart
пачерыште	apartment
водитель	apologize
очыни	apparent
очыни	apparently
апелляций	appeal
лектын	appear
тӱжвал тӱс	appearance
лектын	appeared
аппетит	appetite
олма	apple
кучылтмаш	application
кучылташ	apply
ышташ	appointment
умылаш	appreciate
таушташ	appreciation
кун	approach
келшыше	appropriate
йӧплаш	approval
йӧплаш	approve
йӧплаш	approved
чокым	approximately
апрель	april
шкешота	arbitrary
архитектор	architect
архитектур	architecture
архив	archive
улаш	are
тый тиде	are you
тыйым налаш	are you busy
те ешан	are you married
те ешан але озак	are you married or single
Те алят тыште улыда ?	Are you still there?
тый тыште	are you there
кумдык	area
ӱчашаш	argue
аргумент	argument
кынелме	arise
кид	arm
армий	army
йыр	around
аранжироватлаш	arrange
верланымаш	arrangement
толын	arrival
толын	arrive
толын	arrived
копшо	arrogant
пикш	arrow
Сӱретыште	art
Лаштык	article
шкеже ышташ	artificial
сӱретче	artist
кузе	as
тудо жап марте	as long as
тыгак	as well
тыгак	as well as
ломыж	ash
вожылам	ashamed
йодеш	ask
йодеш	asked
малаш	asleep
аспект	aspect
Ассс-влак	Assamese
керылт	assault
пӱреман	assembly
тыршен	assertive
аклаш	assess
аклымаш	assessment
актив	asset
актив	assets
шогалтеныт	assign
ышташ	assignment
полша	assist
полышкалышемлан	assistant
пидаш	associate
пидаш	associated
ассоциацийын	association
шоналташ	assume
шонкалымаш	assumption
наре	at
кеч	at least
кочкын	ate
спортсмен	athlete
пижыкташ	attach
пижыкташ	attached
йӧратымаш	attachment
атака	attack
ончыза	attempt
уло	attend
коштмашлык	attendance
шекланен	attention
кыл	attitude
ушымо	attract
шупшвий	attraction
рыжле	attractive
атрибут	attribute
аудиторий	audience
Август	august
кокажым	aunt
кокай	aunty
чын	authentic
Автор	author
авторитет	authority
шыже	autumn
куштылго	available
кыдалаш	average
утлаш	avoid
помыжалтеш	awake
наградыжым	award
умылымаш	aware
шижмаш	awareness
шуаш	away
пеш чот чытырыше	awesome
шучко	awful
йӧндымӧ	awkward
Аймыр	Aymara
аза	baby
качет	bachelor
Ончыч	back
предыстория	background
начар	bad
сумкашкем	bag
шувын	bait
кӱэшташ	bake
пекарне	bakery
кочкыш содо	baking soda
баланс	balance
мечым	ball
Бамбар	Bambara
банан	banana
тӱшка	band
пудештмым	bang
банк	bank
барак	bar
изиш гына модам	barely
перем пайдалын	bargain
лай	bark
шож	barley
барьер	barrier
Негыз	base
велыште	based
подвал	basement
тӱҥ	basic
тӱҥ шотышто	basically
базиликым	basil
лиймешкыже	bastard
партий	batch
Ванна	bath
Ванный	bathroom
батарейышке	battery
сар	battle
вӱдлук	bay
лияш	be
шекланен лияш	be careful
Пляжым	beach
ойып	beam
фасоль	beans
маска	bear
пондаш	beard
подшипник	bearing
янлык	beast
кыраш	beat
мотор	beautiful
Моторлык	beauty
лийын	became
потомушто	because
лийын	become
кровать	bed
Малымвер	bedroom
мӱкш	bee
ушкал шыл	beef
лийын	been
пураш	beer
марте	before
тӱҥалына	began
тӱҥалына	begin
тӱҥалтыш	beginning
лӱмын дене	behalf
шкендым шот дене	behave
койыш	behavior
койыш	behaviour
шеҥгелан	behind
лийын	being
ӱшандарыше	belief
ӱшанаш	believe
мӱшкырем	belly
пайдаланыше	belong
йӧратымаш	beloved
ӱлнырак	below
кӱзанӱшто	belt
теҥгыл	bench
лук	bend
йымалне	beneath
пайда	benefit
Tags	benefits
воктене	beside
ала деч посна	besides
Сай	best
пиалым тыланена	best of luck
сай салам дене	best regards
сай	better
кокла	between
йӱыш	beverage
почеш	beyond
Бхжпури	Bhojpuri
тарванымаш	bias
предвзятый	biased
велосипедетым	bicycle
предложений	bid
кугу	big
велосипедетым	bike
элвис	bill
йолыштымо	bind
кайык	bird
шочмо кече	birthday
изиш	bit
пурлеш	bite
кочо	bitter
Шем	black
лезвий	blade
титаклыме	blame
пуста	blank
одеял	blanket
пудештмым	blast
отбеливатель	bleach
варыме	blend
сугыньлымо	bless
моктымо	blessed
сокыр	blind
ракатлык	bliss
блок	block
вӱр	blood
пеледеш	bloom
перем	blow
Канде	blue
нӱшкӧ	blunt
она	board
пушлан	boat
Кап	body
шолташ	boil
лудаш	bold
кыл	bond
лу	bone
книга	book
кугемеш	boost
бустер	booster
ботинкыжым	boot
Ботинкыжым	boots
чекым	border
скважине	bore
йокрокланымыже	bored
йокрок	boring
ышташ	born
кӱсын налаш	borrow
Босс	boss
коктынат	both
азапландараш	bother
кленча	bottle
пундаш	bottom
налын	bought
тӧршталта	bounce
пидаш	bound
чекым	boundaries
савалташ	bow
корка	bowl
коробкаште	box
Рвезе	boy
рвезе	boyfriend
кидшол	bracelet
вуйдорыкшо	brain
укш	branch
Радамаште	brand
лудаш	brave
пудыртен	breach
кинде	bread
перерыв	break
кочкыш	breakfast
он	breast
шӱлаш	breath
шӱлаш	breathe
урлык	breed
кермыч	brick
Оръеҥ	bride
кӱвар	bridge
кӱчык	brief
чеверын	bright
йылгыжше	brilliant
кондаш	bring
братан	bro
лопка	broad
лӱмгече	broadcast
пудырген	broke
