a	a
a little	tlawmpal
a lot	tampi
a lot of	tam pi
abandon	hlawt
abandoned	hlawt
abide	i tlaihpeng
ability	thil ti khawhnak
able	khawh
about	deng
above	a cung
abroad	ram leng
absence	bau
absent	bau
absolutely	a si hrim
absorb	dawp
abstract	hmuh tongh khawhlomi
absurd	nihchuak
abundance	tampi
abundant	duhdimnun
abuse	mi va namneh
abuse	namnehnak
accent	aw cawi
accept	cohlaan
access	luh
access	luhnak lam
accident	ruahlopin
accident	laakhruak
accommodation	umthutnak
accomplish	tlinh
accomplished	tlinh
according	ning in
account	account
accuracy	hmannak
accurate	hmaan
accused	congawih
ache	fahnak
achieve	ngah
achievement	ngahnak
acknowledge	theihhngalh ternak
acquaintance	theihhngalh hawikom
acquire	ngeih
acquired	hawl khawh
acquisition	kawl khawhnak
across	tan
act	tuahtuan
action	cawlcangh
active	a cawlcangmi
activities	cawlcanghnak pawl
activity	cawlcanghnak
actor	filaw
actual	a sining tak
actually	a tak cun
acute	a fak ngaimi
adapt	i cawn
add	bet chap
addicted	a lem
addition	chapnak
additional	chapmi
address	kuat
address	umnak leihsa
adequate	aa zami
adjacent	a changtu
adjective	thil langhtertu biafang
adjust	remter
admire	duh
admit	wunkhaan
adopt	i cawm
adorable	duhnungmi
advance	tuah chung
advance	thanchonak
advanced	hmai lei kal
advantage	thathnemnak
adventure	sunhsa
adverb	riantuantu biafang
advertisement	fakthanh
advertising	fakthanhnak
advice	ruahnak cheuhnak
advise	ruahnak cheuh
advocate	dirkamhtu
advocate	dirkamh
aesthetic	dawhnak lei
affair	rian
affect	thlen
affection	hawikom dawtnak
afford	i zuam
afford	thazaang chuah
affordable	ngah khawhmi
afraid	tih
after	hnu
afternoon	chun
afterwards	a hnu ah
again	than
against	doh
age	kum
agency	riantuanpiaknak
agent	riantuan fialmi
aggressive	a hrangmi
agile	khulrang
ago	a luancia
agree	lungtlin
agreement	hnatlaknak
agriculture	cinthlak lei
ahead	hmai lei ah
aid	bawmh
aim	tinhmi
air	thli
airport	vanlawng bual
aisle	thutnaktlaar karlak lam
alarm	ralrinpeknak
alcohol	zu
alert	hliphlau tein um
alive	nun
all	zapi
all right	a tha
all the best	zeipaoh a tha bik in
allow	tuahnak nawl pek
allow	onh
allowed	onh
almost	deng
alone	mah lawng
along	zulhin
already	a rak cang dih cang mi
Alright	A tha
also	mah zong
alternative	thim khawhmi lam
although	a si ko nain
always	zungzal
am	si
amazing	khuaruah har
ambiguous	a sullam fianglomi
ambition	zuam duhnak lungthin
ambitious	sang phak duhnak thinlung
amend	thatter
amid	chungah
among	lak ah
among us	kanmah lak ah
amount	a tlawmtam
amusing	nihchuak a simi
an	pakhat
analysis	tha tein zoh
ancestors	pupa hna
anchor	thir cangai
ancient	hlaan lio chan
and	le
and	cun
and you	cun nangmah
angel	vanmi
anger	thinhun
angle	vanmi
angry	thinhun
animal	saram
ankle	fengbeo
anniversary	camphak ni
announcement	theihternak
annoy	hnahnawh
annoyed	hnahnawh
annoying	hnahnokmi
annual	kumfatin
anonymous	min hngalhlo
another	a dang
answer	a phichuak
answer	phi
anticipate	rak i ruahcia
anxiety	thinlung tur rannak
anxious	lungrethei in umnak
any	pakhat paoh
anymore	a si ti lo
anyone	ho paoh
anything	zeithil paoh
anyway	zei si hmanh ah
anyways	zeisi paoh ah
apart	hmun dangdang i um
apartment	inn khaandalmi
apologize	ngaithiam hal
apparent	a fianglangmi
apparently	leng zohnak in a fiangmi
appeal	nawl
appear	a lang
appearance	muisam umtuning
appeared	rak langh
appetite	rawl deuhnak
apple	epal
application	shouhhlua
apply	hman
appointment	tonnak caan sermi
appreciate	lawmhnak langhter
appreciation	conglawmhnak
approach	halnak tuahmi
approach	naih
appropriate	aa tlak
approval	hnatlak pinak
approve	cohlaan
approved	cohlaanmi
approximately	tluk
april	april thla
arbitrary	ruah satlo in tuah
architect	innsakning suaitu
architecture	innsakning thiamnak
archive	catialmi chiahnak
are	an si
are you	nangmah ma
