saikit	a little
banyak	a lot
banyak	a lot of
maninggalakan	abandon
ditinggalakan	abandoned
mamatuhi	abide
kamampuan	ability
kawa	able
pasal	about
di atas	above
banua urang	abroad
kadada datang	absence
kada datang	absent
pastinya	absolutely
marasap	absorb
abstrak	abstract
kada masuk diakal	absurd
hibak	abundance
hibak	abundant
manyiksa	abuse
lugat	accent
manarima	accept
jalan masuk	access
kacalakaan	accident
wadah bamalam	accommodation
tuntung	accomplish
tuntung	accomplished
ujar	according
rakaning	account
akun	account
akurasi	accuracy
akurat	accurate
dituduh	accused
singkal	ache
barhasil	achieve
kabarhasilan	achievement
maakui	acknowledge
patuhan	acquaintance
mandapat	acquire
didapat	acquired
akuisisi	acquisition
subarang	across
tingkah	act
tindakan	action
aktip	active
kagiatan	activities
aktipitas	activity
aktur	actor
bujur	actual
sabujurnya	actually
bangat	acute
mambawa awak	adapt
tambah	add
kacanduan	addicted
tambahan	addition
tambahan	additional
alamat	address
bapala	adequate
baparakan	adjacent
kata sipat	adjective
manyasuaiakan	adjust
liwar katuju	admire
maakui	admit
adupsi	adopt
inga	adorable
maju	advance
maju	advanced
kauntungan	advantage
patualangan	adventure
kata katarangan	adverb
pariklanan	advertisement
iklan	advertising
papadah	advice
papadah	advise
pangacara	advocate
istitika	aesthetic
salingkuh	affair
pangaruh	affect
kasih sayang	affection
sanggup	afford
murah haja	affordable
takutan	afraid
habis	after
kamarian	afternoon
imbah ngitu	afterwards
lagi	again
malawan	against
umur	age
aginsi	agency
agin	agent
rangas	aggressive
singgam	agile
nang bahari	ago
akur	agree
parjanjian	agreement
partanian	agriculture
di muka	ahead
bantuan	aid
maksud	aim
hawa	air
lapangan tarabang	airport
gang	aisle
alaram	alarm
alkuhul	alcohol
waspada	alert
hidup	alive
barataan	all
ayuja	all right
sabarataan nang baik	all the best
mambulihakan	allow
diijinakan	allowed
parak	almost
saurangan	alone
baimbai	along
sudah	already
Ayuja	Alright
jua	also
altarnatip	alternative
biar	although
hingga	always
aku	am
liwar bagusnya	amazing
ambigu	ambiguous
ambisi	ambition
ambisius	ambitious
maubah	amend
di tangah	amid
di antara	among
di antara kita	among us
jumlah	amount
mahibur	amusing
anilisis	analysis
laluhur	ancestors
sauh	anchor
liwar bahari	ancient
wan	and
wan ikam	and you
malaikat	angel
murka	anger
sudut	angle
sarik	angry
hiwan	animal
pagalangan batis	ankle
ulang tahun	anniversary
pangumuman	announcement
mambari muar	annoy
pusang	annoyed
mambari muar	annoying
tahunan	annual
anunim	anonymous
lainnya	another
jawab	answer
antisipasi	anticipate
liwar asa gair	anxiety
liwar gair	anxious
apa haja	any
lagi	anymore
siapa haja	anyone
apa haja	anything
biar nangkaya itu	anyway
kaya apapun jua	anyways
tapisah	apart
apartimin	apartment
minta maap	apologize
pasti	apparent
pinanya	apparently
mainga	appeal
cungul	appear
panampilan	appearance
mancungul	appeared
napsu makan	appetite
apel	apple
pandaptaran	application
mandaptar	apply
janji batamu	appointment
mahargai	appreciate
panghargaan	appreciation
mamaraki	approach
pantas	appropriate
parsatujuan	approval
satuju	approve
disatujui	approved
kira-kira	approximately
april	april
sakahandaknya	arbitrary
arsitik	architect
arsitiktur	architecture
arsip	archive
adalah	are
apakah ikam	are you
apakah ikam hauran	are you busy
apa ikam sudah kawin	are you married
apakah ikam sudah kawin atawa masih bujang	are you married or single
Apakah ikam masih di sana?	Are you still there?
apakah ikam di sana	are you there
wilayah	area
bahaual	argue
tangkar	argument
mancungul	arise
tangan	arm
tantara	army
sakitar	around
maatur	arrange
pangaturan	arrangement
kadatangan	arrival
sampai	arrive
sudah sampai	arrived
cakah	arrogant
panah	arrow
sani	art
artikil	article
tiruan	artificial
artis	artist
jadi	as
salawas	as long as
jua	as well
wan jua	as well as
habu	ash
manyupani	ashamed
takun	ask
batakun	asked
taguring	asleep
aspik	aspect
basa Assamese	Assamese
manyarbu	assault
marakit	assembly
pangarasan	assertive
manilai	assess
panilaian	assessment
harta	asset
harta	assets
tugas	assign
tugas	assignment
mandangani	assist
pambantu	assistant
mahubungakan	associate
bahubungan	associated
asusiasi	association
dugaan	assume
asumsi	assumption
di	at
paling kada	at least
dimakan	ate
atlit	athlete
gampir	attach
digampir	attached
gampiran	attachment
sarangan	attack
mancuba	attempt
hadir	attend
kahadiran	attendance
parhatian	attention
parangai	attitude
manaksir	attract
atraksi	attraction
