a	wanpela
a little	liklik
a lot	planti
a lot of	planti bilong
abandon	lusim
abandoned	lusim
abide	bihainim
ability	inap long
able	inap
about	long
above	antap
abroad	long narapela kantri
absence	i no stap
absent	i no stap
absolutely	tru tru
absorb	kisim
abstract	mak bilong abrusim
absurd	i kranki
abundance	i pulap tru
abundant	planti tru
abuse	abius
accent	nek bilong tok ples
accent	saun bilong tok ples
accept	kisim
access	kisim
accident	eksiden
accommodation	haus
accommodation	akomodesen
accomplish	mekim samting i kamap
accomplished	i bin mekim
according	i tok
account	akaun
accuracy	i stret
accurate	stret
accused	bin sutim tok
ache	pen
achieve	inapim
achieve	kisim
achievement	wokmak
achievement	atsivmen
acknowledge	givim luksave
acquaintance	save pes
acquire	kisim
acquired	bin kisim
acquisition	kisim
across	akros
across	long wanpela sait i go long narapela sait
act	ekt
action	eksen
active	ektiv
activities	ol ektiviti
activity	wok
activity	ektiviti
actor	ekta
actual	tru tru
actually	tru tru
acute	bikpela
adapt	senis
add	edim
add	bungim
addicted	edikted
addition	bungim
additional	narapela
address	adres
adequate	i gutpela
adjacent	arere long
adjective	edjektiv
adjust	senisim
admire	laikim
admit	tokaut
adopt	adoptim
adorable	nais tru
advance	i kam pastaim
advanced	edvens
advantage	edventej
adventure	raun
adventure	edvensa
adverb	edveb
advertisement	edvetismen
advertising	pasin bilong edvetais
advice	edvais
advice	tok skul
advise	edvais
advise	tok skul
advocate	mausman o mausmeri
aesthetic	naispela
affair	samting we i bin kamap
affect	kamapim senis
affection	laikim
afford	inap long baim
affordable	inap long baim
afraid	pret
after	bihain
afternoon	apinun
afterwards	bihain
again	gen
against	agensim
age	krismas
agency	ajensi
agent	ejen
aggressive	toktok strong
agile	isi long muv
ago	i go pinis
agree	wanbel
agreement	agrimen
agriculture	agrikalsa
ahead	go pas
aid	helpim
aim	makim
air	ea
air	win
airport	eapot
aisle	seksen
alarm	alam
alcohol	alkohol
alert	lukaut
alive	stap laip
all	olgeta
all right	orait
all the best	mipela i laik olsem ol gutpela samting i ken kamap long yu
allow	larim
allowed	larim
almost	klostu tru
alone	wanpis
along	arere long
already	pinis
Alright	Orait
also	tu
alternative	narapela
although	maski
always	olgeta taim
am	i
amazing	nais tru
ambiguous	i no gat wanpela mining
ambition	driman
ambitious	i gat bikpela driman
amend	mekim senis
amid	namel
among	namel long
among us	namel long mipela
amount	amaun
amount	mak
amusing	i intresting na mekim ol lain i lap
an	wanpela
analysis	mekim enalisis
ancestors	ol tumbuna
anchor	enka
ancient	bilong bipo
and	na
and you	na yu
angel	ensel
anger	belhat
angle	engol
angry	belhat
animal	animal
ankle	skru bilong lek tamblo
ankle	enkol
anniversary	eniveseri
announcement	tok save
annoy	hatim bel
annoyed	i no amamas
annoying	hatim bel
annual	olgeta yia
annual	enuel
anonymous	no gat nem
another	narapela
answer	ansa
anticipate	i wet long lukim samting i kamap
anxiety	wari na tingting planti
anxious	tingting planti na pret
any	wanpela
anymore	eni moa
anyone	wanpela man o meri
anything	ol samting
anyway	maski
anyways	tasol i orait
apart	narapela
apartment	apatmen
apologize	tok sori
apparent	isi long lukim
apparently	i luk olsem
appeal	singaut
appear	kamap
appearance	lukluk
appeared	bin kamap
appetite	i laik long kaikai
apple	epol
application	wok
application	aplikesen
apply	aplai
appointment	apoinmen
appreciate	amamas
appreciation	aprisietim
approach	rot
appropriate	i gutpela
approval	tok orait
approve	apruv
approve	tok orait
approve	apruvim
approved	bin givim tok orait
approximately	klostu
april	epril
arbitrary	i no bihainim wanpela plen o sistem
architect	akitek
architecture	akiteksa
archive	i putim i stap
are	em ol
are you	yu
are you busy	a?
are you busy	Yu bisi
are you married	o nogat
are you married	yu marit
are you married or single	yu marit o yu singel
Are you still there?	a?
Are you still there?	Yu stap yet
are you there	yu stap
are you there	o nogat
area	eria
argue	tok pait
argument	tok pait
arise	kirap
arm	han
army	ami
around	raunim
arrange	stretim
arrange	arenjim
arrangement	arenjmen
arrival	taim bilong kamap
arrive	kamap
arrived	bin kamap
arrogant	man bilong paitim bros
arrow	ero
art	ats
article	atikel
article	stori
artificial	atifisel
artist	atis
as	olsem
as long as	sapos
as well	tu
as well as	wantaim
ash	sit bilong paia
ashamed	pilim sem
ask	askim
asked	bin askim
asleep	i slip
aspect	sait
aspect	eria
Assamese	Assamese
assault	statim pait
assembly	asembli
assertive	tingting na mekim samting hariap
assess	skelim
assess	asesim
assessment	tes
assessment	asesmen
asset	aset
assets	ol samting we i gat velu long en
assign	makim
assignment	asainmen
assist	helpim
assistant	asisten
associate	asosiet
associated	i go wantaim
association	asosiesen
assume	ting olsem
assumption	tingting tasol
at	long
at least	etlis
ate	bin kaikai
athlete	man o meri bilong pilai spots
attach	pas
attached	i pas
attachment	atesmen
attack	kamapim pait
attempt	traim
attend	kam long
attendance	namba bilong ol lain i kam
attention	atensen
attitude	tingting na pasin
attract	pulim
attraction	pulim ai
attractive	luk nais
attribute	samting
audience	odiens
august	ogas
aunt	anti
aunty	anti
authentic	orijinel
author	man i raitim stori
authority	atoriti
autumn	otum
available	i stap
average	everij
avoid	abrusim
awake	kirap
awake	ai i op
award	awod
aware	save
awareness	awenes
away	longwe
awesome	gutpela tru
awful	nogut tru
awkward	i no gutpela
Aymara	Aymara
baby	bebi
bachelor	pepa bilong yunivesiti
bachelor	man i no marit yet
back	baksait
background	bekgraun
bad	nogut
bad	i no gutpela
bag	bek
bait	samting bilong ketsim wanpela narapela samting
bake	beik
bakery	bekeri
baking soda	beiking soda
balance	balens
ball	bal
Bambara	Bambara
banana	banana
band	bend
bang	paitim strong
bank	benk
bar	ples bilong dring bia
barely	i no inap
bargain	askim long daunim prais
bargain	bagen
bark	singaut bilong dok
barley	bali
