a little	маҷк
a lot	арацәа
a lot of	ирацәаны
abandon	агәыгәҭажьра
abandoned	ихылаԥшыдоу
abide	ақәныҟәара
ability	абаҩхатәра
Abkhaz	Аҧсуа
Abkhaz	Аҧсшәа
able	алшара змо
above	аханы
abroad	нырцә
absence	аҟамзаара
absent	иҟам
absolutely	хымԥада
absorb	ахәлабгара
abstract	абстрактә
absurd	абсурдтә
abundance	амцхә
abundant	абеиа
abuse	аӷьра
accent	акцент
accept	адкылара
access	анеирҭа
accident	амашәыр
accommodation	анхарҭаҭыԥ
accomplish	анагӡара
accomplished	инҵәаз
according	ишаҳәо ала
account	аԥхьаӡара
accuracy	аиашаԥҵәара
accurate	аиқәҷаб
accused	аара адҵара
ache	ахьаа
achieve	азнеира
achievement	ақәҿиара
acknowledge	адырра
acquaintance	аибадырра
acquire	аиура
acquired	аиура
acquisition	арҳамҭа
acquisition	арҳара
across	аиасра
act	аусура
action	аусура
active	активтә
activities	аусушьа
activity	активра
actor	актер
actual	актуалра зцу
actually	ииашаҵәҟьаны
acute	аҵры
adapt	анраалара
add	ацҵара
addicted	ахьыԥшытә
addition	ацҵа
addition	ахарҭәаара
additional	инаццҵаны
address	адрес
adequate	иашьашәало
adjacent	агәыларатәи
adjective	аҟазшьарба
adjust	аиҿкаара
admire	ашанхара
admit	адырра
adopt	ԥас аҟаҵара
adorable	иблахкыгоу
advance	заа
advanced	аԥхьагыларатә
advantage	аԥыжәара
adventure	аҟала
adverb	ацынгыла
advertisement	аӡыргара
advertising	аӡыргара
advertising	аӡыргара ашьҭра
advice	алабжьара
advise	абжьагара
advise	иабжьеигеит
advocate	адукат
aesthetic	аестетикатә
affair	аус
affect	аннырра
affection	адҳәалара
afford	азин аҭара
affordable	имариоу
afraid	ашәара
after	ашьҭахь
afternoon	шьыбжьон
afterwards	пыҭрак ашьҭахь
again	даҽазнык
against	аҿагылара
age	ақәра
agency	агентра
agent	агент
aggressive	агрессиатә
agile	аихатыр
ago	шьҭахьҟа
agree	ақәшаҳаҭра
agreement	аиқәшаҳаҭхара
agriculture	ақыҭанхара
ahead	аԥхьа
aid	ацхыраара
aim	ахықәкы
air	аҳауа
airport	аҳаирбаӷәаза
aisle	ацәаҳәақәа рыбжьысра
alarm	агәҭынчымра
alcohol	алкоҳоль
alert	агәҭынчымра
alive	зыԥсы то
all	зегьы
all right	ибзиоуп
all the best	иреиӷьӡоу зегьы
allow	алшара аҭара
allowed	иҟалон
almost	зынӡаск
alone	ихала
along	иаваршәны
already	уаҳа
Alright	Ибзиоуп
also	иара убас
alternative	альтернативтә
although	аха
always	есымша
am	аҟазара
amazing	иџьоушьаша
ambiguous	ҩ-ҵакык змоу
ambition	амбициа
ambitious	амбициатә
amend	ариашара арчеира
amid	абжьара
among	агәҭаны
among us	ҳаҩныҵҟа
among us	ҳабжәара
amount	аԥхьаӡара
amount	аицҵалыҵ
amusing	агәмырҿыӷьга
analysis	аҭҵаара
analysis	анализ
ancestors	ҳазхылҵыз
anchor	аԥырсал
ancient	ажәытәтәи
and	иара убас
and you	уаргьы
angel	амаалықь
anger	ацәгьара
angle	амаалықь
angry	абааԥсы
animal	аԥстәы
ankle	ашьаҳәырӡыӡ
anniversary	ашықәсхыҵра
announcement	алаҳәара
annoy	аргәамҵра
annoyed	игәамҵуа
annoying	узыргәамҵуа
annual	есышықәсантәи
anonymous	анонимтә
another	егьы
answer	аҭак
answer	аҭак аҟаҵара
anticipate	аԥеиԥшбара
anxiety	агәҭынчымра
anxious	иҭынчым
any	иарбанзаалак
anymore	уаҳа
anyone	аӡәырҩы
anything	акагьы
anyway	захьынџьара
anyways	зеиԥш ыҟамзаргьы
apart	хазы
apartment	ауада
apologize	аҭамзаара аарҭшра
apparent	иубартәы иҟоу
apparently	акәхап
appeal	ахырхара
appear	ацәырҵра
appearance	аԥшра
appeared	ацәырҵра
appetite	аппетит
apple	аҵәа
application	арзаҳал
apply	ахархәара
appointment	аиԥылара
appreciate	пату ақәҵара
appreciation	аҭабура
approach	азнеишьа
appropriate	иақәшәо
approval	азыразра
approve	ашьақәырӷәӷәара
approved	азыразра
approved	иазыразхоу
approximately	иҿырԥшны
april	мшаԥымза
arbitrary	машәырлатәи
architect	архитектура
architecture	архитектура
archive	архив
archive	архив аҭагалара
are you	уара
are you busy	уеилахома
are you married	ԥҳәыс дааигахьома
are you married or single	ԥҳәыс даажәгахьома мамзаргьы шәхала шәыҟо
Are you still there?	Ара шәыҟоума?
are you there	уа уҟома
area	аҵакырадгьыл
argue	аимакра
argue	аимак-аиҿакра
argument	аҵаҵӷәы
arise	аизҳара
arm	анапы
army	аибашьратә
around	акәша-мыкәша
arrange	аиҿкаара
arrangement	аиқәшаҳаҭра
arrival	ааира
arrive	аара
arrived	сааит
arrogant	иԥагьоу
arrow	ахәымпал
art	аҟазара
article	ахәҭаҷ
article	астатиа
artificial	иԥсабаратәым
artist	артист
as	ас еиԥш
as long as	уи аамҭазы
as well	ишаҳәо ала
as well as	аиашазы
ash	ахәа
ashamed	иԥхашьаԥхаҵо
ask	азҵаара ақәыргылара
asked	сазҵааит
asleep	ацәара
aspect	аспект
Assamese	Ассамиз
assault	ақәылара
assembly	аизгара
assembly	аилазаара
assertive	зҽадызцалоу
assess	ахәшьара аҭара
assessment	ахәшьара аҭара
asset	аобиект
assets	аресурсқәа
assign	аҭара
assignment	адҵа
assist	ацхыраара
assistant	ацхырааҩ
assistant	ацхыраара
associate	адҳәалара
associated	изыдҳәалоу
association	ассоциациа
assume	агәаанагара аарԥшра
assumption	агәҭакы
at least	аҵыхәтәан
ate	исфеит
athlete	аспортсмен
attach	аидҳәалара
attached	еиду
attachment	агәылаҵа
attack	ажәылара
attempt	аҽазкра
attend	аҭаара
attendance	аҭаара
attention	азҿлымҳара
attitude	азнеишьа
attract	азааигәатәра
attraction	аттракцион
attractive	улаԥш зыдхало
attribute	атрибут
audience	ахәаԥшцәа
august	нанҳәа
aunt	саб иаҳәшьа
aunty	аб иаҳәшьа
authentic	аиашаҵәҟьазаара
author	автор
authority	амчра
autumn	ҭагалан
available	иахьауа
average	агәҭатәи
avoid	аҽацәыхьчара
awake	ааԥшра
award	аҳамҭа
aware	идырны
