a	a
a little	ɛ mäth
a lot	ti ŋua̱n
a lot of	ti ŋua̱n kä
abandon	bäny pi̱ny
abandon	päl
abandoned	bäny pi̱ny
abide	luth kä tin ca yia̱n pi̱ny
ability	lua̱ŋ
able	lua̱̱ŋ
about	kɛ kui̱ kä
above	wi̱cdɛ
above	nhia̱l
abroad	ro̱l mi na̱n
abroad	ro̱l jurä
absence	pa̱k
absent	pa̱̱k
absolutely	kɛ thuɔ̱k kɛli̱w
absorb	na̱̱ŋ rɛy
abstract	cär
absurd	mi ci rɔ lot ɛlɔŋ
abundance	ti ŋua̱n ɛlɔŋ
abundant	mi ro̱ŋ
abuse	kuëth
abuse	kue̱thni
accent	lat riɛ̱tni
accept	nhɔk
access	jëk
accident	riɛ̱k
accommodation	muɔ̱c gua̱th
accomplish	thuɔ̱k kɛ ma̱l
accomplished	thuk kɛ lätni
according	kɛ̱ ta̱a̱ in tëë kɛ
account	gua̱̱th tɔwä
accuracy	min mɔ gua̱th
accurate	niɛ gua̱thdɛ
accused	cäk ikä
ache	bɛ̱ɛ̱c mi bäär
achieve	luäk kɛ jëk
achievement	mi ca̱ luäŋ kɛ lätni
acknowledge	nhɔk
acquaintance	ra̱m mi ŋäci ɛmääth
acquaintance	ŋa̱äc kä duɔ̱r
acquire	jëk
acquired	jëk kä duɔ̱r
acquisition	kua̱̱k ti ca kɔk ɛ kumɛ
acquisition	duɔ̱r mi ca kɔk ɛ kumɛ
across	wä kui̱y
act	la̱̱t
action	la̱t mi la̱tkɛ
active	mi lärt
activities	lät
activity	la̱t
actor	ra̱m mi lät duɔr
actual	min mɔ jɛn
actually	kɛ ta̱a̱ ɛmɔ
acute	ŋäc mi ro̱ŋ
acute	mi ci gɔa̱
adapt	ŋiɛc kä duɔ̱r
add	ma̱t
addicted	cɛ lɔc la̱th thi̱n
addition	mätni
additional	mätni
address	gua̱th ciɛŋä
adequate	mi ro̱ŋ
adjacent	mi tëë gëkä
adjacent	mi thiëk kɛ
adjective	mi la̱t duɔ̱r kɛ kui̱ ra̱n
adjust	thiëkä
adjust	gëkä
admire	bëc
admit	nhɔ̱kɛ
adopt	na̱ŋ ala dunŋdu
adorable	mi bɛ̱̱ɛ̱r lɔc ɛlɔŋ
advance	a ŋot ke̱nɛ ni tuɔ̱k
advanced	mi tëë nhia̱m
advantage	min gɔa̱ thin
adventure	nɛn kä ti ŋua̱n
adverb	mi rua̱c kɛ kui̱ la̱t
advertisement	ja̱̱k kä duɔ̱r kä ŋa̱ckɛ
advertising	ja̱k kä ŋa̱ckɛ
advice	lui̱k
advise	lui̱k
advocate	cuɔŋ kɛ kui̱ ra̱n
aesthetic	gɔy pua̱ny
affair	mi ci kɔŋ tuɔ̱k
affect	no̱̱ŋ kä duɔ̱r nhia̱l
affection	nho̱k
afford	mi dëë luäŋ
affordable	mi lua̱ŋkɛ
afraid	dua̱l
after	kɛ kɔrɛ
afternoon	cäŋdär
afterwards	kɛ kɔrɛ
again	ɛ nyɔk
against	kɛ kui̱ kä
age	run diëth
agency	bua̱n ma̱nädhämɛ
agent	ra̱m mi cuŋ kɛ kui̱ nɛɛni kiɛ duɔ̱r
aggressive	ŋɛ̱ɛ̱ny mi diit
agile	lua̱ŋ kɛ ja̱l kɛ pɛ̱ɛ̱th
ago	mëë ci wä
agree	nhɔk
agreement	mi ca ma̱t pi̱ny
agriculture	pi̱ɛ̱th kɛnɛ puɔ̱r
ahead	nhia̱m
aid	luäk
aim	go̱r kä duɔ̱r
air	jiɔ̱m
airport	gua̱th nyurä tayari
aisle	ka̱m kɔa̱mni
alarm	tha̱a̱k in kër naath
alcohol	kɔa̱ŋ
alert	pɛ̱ɛ̱th kɛ ŋäc kɛ min tuɔ̱k
alive	te̱kä
all	kɛn dia̱l
all right	ɔ gɔa̱
all the best	a ti gɔw tuɔ̱k kä ji
allow	nho̱̱k tuɔ̱k
allowed	nho̱k tuɔ̱k
almost	thia̱k
alone	kärɔa̱
along	kɛl kɛ
already	ku thuŋ
Alright	Ɣɔ gɔa̱
also	bɔ
also	bä
alternative	min dɔŋ
although	a cäŋ
always	ni cia̱ŋ
am	ɣän
amazing	mi bɛ̱r lɔc
ambiguous	mi ci luot ni kɛl
ambition	min go̱ri kɛ lɔcdu
ambitious	ŋa̱̱th lɔa̱c kɛ jëk kä mi gɔa̱
amend	nyɔk kɛ ria̱likä
amid	där
among	rɛy kä
among us	rɛyda̱n
amount	pëk
amusing	mi no̱ŋ dɔal
an	mi la̱thkɛ tukä riɛ̱tni
analysis	go̱r ŋäcä
ancestors	gua̱ndɔŋni naath
anchor	ra̱m mi la̱t thuk kä tɛlɛbidhiön
ancient	ram mëë wa̱l
and	kɛnɛ
and	kä
and you	kä jin
angel	jääk
anger	ŋɛ̱ɛ̱ny
angle	gɔŋä
angry	ga̱k
animal	le̱y
ankle	kuɔruɔ̱ŋ cio̱k
anniversary	tiɛ̱m ca̱ŋ
announcement	tho̱p lärä
annoy	mi no̱ŋ ŋɛ̱ɛny
annoyed	ŋɛ̱ɛ̱ny
annoying	ja̱k kä ŋɛ̱ɛ̱ny
annual	ɛni ciɛ ruɔ̱n
anonymous	mi ca ciötdɛ ŋäc
another	mi dɔŋ
answer	luɔ̱c
anticipate	mi ma̱rkɛ
anxiety	diɛ̱r lɔa̱c
anxious	badiɛ̱r
anxious	diɛ̱r
any	ɛ ni ciɛ
anymore	nhia̱m
anyone	tëë kɛ ran
anyone	ɛni ciɛ ra̱n
anything	ɛni ciɛ duɔ̱r
anyway	ɣɔ̱̱n gɔa̱
anyways	duɔ̱pni dia̱l
