a	jun
a little	b'ab'ay ajwi'
a lot	nabal
a lot of	naab'al
abandon	kanabank
abandoned	kanabanbil
abide	xb'aanunkil
ability	xsebal
able	kawrib
about	sa' xb'een
above	taqeeq'
abroad	sa jalan tenamit
absence	maani
absent	inka xwalak
absolutely	tzaqal
absorb	xtz'ub'al
abstract	reetalil
absurd	maak'a' xyaalal
abundance	xkihalil
abundant	kihalil
abuse	majewank
accent	xyaab'
accept	xsumenkil
access	okik
accident	rahilal
accommodation	ilank
accomplish	xbanunkil
accomplish	tawbaal
accomplished	tawb'il
according	jo
account	kam
accuracy	cholchoru
accurate	cholcho
accused	jitb'il
ache	rahilal
achieve	xtawbal
achievement	xket
acknowledge	xnawbal
acquaintance	nawbil
acquire	xtawbal
acquired	patz'b'il
acquisition	wanwe
across	chirix chaq
act	xbanuhom
action	xbanunkil
active	wan
activities	k'anjelob'aal
activity	kanjel
actor	b'aanunk re
actual	anaqwan
actually	anaqwan
acute	q'es
adapt	xnawb'al wank
add	xkebal
addicted	sachenaq
addition	ajlank
additional	xtzoqob
address	naajej
adequate	tento
adjacent	letzlo
adjective	reetalil
adjust	xtzilbal
admire	walak chi u
admit	xsumenkil
adopt	xkulbal
adorable	chabil
advance	nakexke
advance	xkulman
advanced	aq xko
advantage	xchabilal
adventure	xik
adverb	ka'j aatin
advertisement	resilal
advertising	kehok esil
advice	k'ehok na'leb'
advise	kebal naleb
advocate	kolonel
aesthetic	chabil
affair	naleb'
affect	xchajkilal
affection	rahok
afford	naru xtojb'al
affordable	xokbil
afraid	yo xiw
after	chirix naq
afternoon	ewuk
afterwards	chirix
again	toj tiklajik
against	ink'a' wan sa' aatin
age	chekok
agency	rochochil
agent	aj kanjel
aggressive	josat
agile	jun paat
ago	xbanu
agree	usaq
agreement	kamal
agriculture	awinq
ahead	chiru
aid	tenq
aim	xkutbaal
air	iq
airport	na'aj tulux ch'ich'
aisle	chire
alarm	na eekan
alcohol	k'ahil ha'
alert	yebal resil
alive	yooyo
all	chi xjunil
all right	usaq
all the best	chi xjunil li us
allow	banunkil
allowed	naru
almost	b'ayaq
alone	junes
along	sa najtil re
already	xru
Alright	us
also	jokan ajwi
alternative	xyalal
although	ab'anan
always	junelik
am	laa'in
amazing	ink'a' taa paab'
ambiguous	inka'a ch'olcho
ambition	jwal naraj
ambitious	nabal naraj
amend	xtuqub'ankil ru
amid	sa' xyi li
among	xyanq
among us	sa' qa yanqil ajwi'
amount	kihalil
amusing	sa' xch'ool
an	jun
analysis	tzilbal
ancestors	jun xil chaq
anchor	xaqabankil
ancient	junxilaq
and	ut
and you	ut laat
angel	ilol
anger	josqil
angle	sa' xuk
angry	josq
animal	xul
ankle	oqq
anniversary	xchihabil
announcement	esilal
annoy	jot'ok
annoyed	josqil
annoying	josq
annual	chihab
anonymous	ink'a' na nawman
another	jalan
answer	xsumehom
anticipate	roybeninkil
anxiety	ka'auxl
anxious	xkauxl
any	yalaq ani
anymore	inka chik
anyone	yalaq ani
anything	yalaq karu
anyway	jo ajwi
anyways	jo'kan ajwi'
apart	jalan chik
apartment	ilebaal
apologize	patzok kuyuk mak
apparent	naxye naq
apparently	jokan inchal
appeal	xwechb'al
appear	walak
appearance	xrilbal
appeared	xk'ulun
appetite	tz'okaak
apple	manzaan
application	patzok
apply	xkebal
appointment	xkeeb'al
appointment	kutan
appreciate	xraab'al
appreciate	xb'antioxinkil
appreciation	xb'antioxinkil
approach	nach'ok
