bike	a little
vyinshi	a lot
vyinshi	a lot of
guheba	abandon
yataye	abandoned
kugumaho	abide
ubushobozi	ability
ashoboye	able
hafi	about
hejuru	above
mu mahanga	abroad
kuba atahari	absence
atahari	absent
vy'ukuri	absolutely
gusama	absorb
ibigaragara	abstract
bitumvikana	absurd
bwinshi	abundance
bwinshi	abundant
guhohotegwa	abuse
imvugo	accent
kwemera	accept
kwinjira	access
impanuka	accident
uburaro	accommodation
gushitsa	accomplish
vyarangutse	accomplished
hisunzwe	according
ishirahamwe	account
ubutungane	accuracy
vy'ukuri	accurate
uregwa	accused
ububabare	ache
gushitsa	achieve
ivyaranguwe	achievement
kwemeza	acknowledge
gutahurana	acquaintance
kuronka	acquire
yaronse	acquired
kugura	acquisition
ku ruhande	across
igikogwa	act
igikogwa	action
ibikogwa	active
ibikogwa	activities
ibikogwa	activity
umukinyi	actor
vy'ukuri	actual
mu vy'ukuri	actually
agute	acute
guhuza	adapt
kongerako	add
uwuboshwe	addicted
kwongera	addition
n'ibindi	additional
adresse	address
bikwiye	adequate
bihanahana	adjacent
izina gy'umuntu	adjective
guhindura	adjust
gushima	admire
kwemera	admit
gufata	adopt
kigyoshe	adorable
ingurane	advance
ivyateye imbere	advanced
akarusho	advantage
ubukwe	adventure
ijambo gy'inyongera	adverb
itangazo	advertisement
kwamamaza	advertising
impanuro	advice
kumenyesha	advise
umushingwamanza	advocate
ubwiza	aesthetic
ingo	affair
bigira ingaruka	affect
urukundo	affection
gushobora	afford
igiciro	affordable
ubwoba	afraid
inyuma	after
ku muhingamo	afternoon
mu nyuma	afterwards
kandi	again
kugwanya	against
imyaka	age
ishami	agency
umukozi	agent
agashinyaguro	aggressive
agile	agile
kera	ago
Ndemeye	agree
amasezerano	agreement
uburimyi	agriculture
imbere	ahead
imfashanyo	aid
intumbero	aim
ikirere	air
ikibuga c'indege	airport
uruzitiro	aisle
induru	alarm
inzoga	alcohol
kumenyesha	alert
ari muzima	alive
vyose	all
Vyiza	all right
ivyiza vyose	all the best
kwemerera	allow
vyemewe	allowed
hafi	almost
wenyene	alone
hamwe	along
vyamaze	already
vyiza	Alright
kandi	also
ubugyo bushasha	alternative
naho	although
igihe cose	always
ndi	am
biratangaje	amazing
bidatomoye	ambiguous
icipfuzo	ambition
n'umwete	ambitious
guhindura	amend
hagati	amid
hagati	among
muri twebwe	among us
igitigiri	amount
