واحد	a
شويّة	a little
برّشا	a lot
برشا من	a lot of
يتخلّّى	abandon
يتخلّى	abandoned
يلتزم	abide
إمكانية	ability
ينجّم	able
على	about
فوق	above
في الخارج	abroad
غياب	absence
غايب	absent
من غير شك	absolutely
يمتصّ	absorb
نظري	abstract
سخيف	absurd
كثرة	abundance
متوفر	abundant
يعنّف	abuse
عنف	abuse
لهجة	accent
يقبل	accept
يُدخل	access
دخول	access
حادث	accident
مسكن	accommodation
يحقّق	accomplish
أنجز	accomplished
حسب	according
كونت	account
دِقّة	accuracy
صحيح	accurate
متّهم	accused
وجيعة	ache
يوجع	ache
يحقّق	achieve
إنجاز	achievement
يستعرف	acknowledge
معارف	acquaintance
يكتسب	acquire
تحصّل على	acquired
إكتساب	acquisition
على طول	across
يمثّّل	act
فعل	action
ناشط	active
نشاطات	activities
نشاط	activity
مُمثّل	actor
الحقّاني	actual
حقّا	actually
قوي برشا	acute
يستانس	adapt
يزيد	add
مدمن	addicted
زيادة	addition
زايد	additional
عنوان	address
يتوجّه	address
مناسب	adequate
بجنب	adjacent
صِفة	adjective
يتأقلم	adjust
يتأمّل	admire
يعترف	admit
يتبنى	adopt
مزيان	adorable
تقدُّم	advance
يتقدّم	advance
متقدّمة	advanced
ميزة	advantage
مُغامرة	adventure
ظرف	adverb
إشهار	advertisement
إشهار	advertising
نصيحة	advice
نصيحة	advise
محامي	advocate
يحامي	advocate
مزيان	aesthetic
خيانة	affair
يؤثر	affect
حنان	affection
يتحمّل	afford
رخيص	affordable
خايف	afraid
مبعد	after
عشيّة	afternoon
مبعد	afterwards
مرّة أُخرى	again
ضدّ	against
عمُر	age
أجونس	agency
عميل	agent
عنيف	aggressive
سبورتيف	agile
قبل	ago
يوافق	agree
إتّفاق	agreement
فلاحة	agriculture
القُدّام	ahead
إعانة	aid
يصوّب	aim
هوا	air
مطار	airport
ممشى	aisle
ألارم	alarm
آلكول	alcohol
إنذار	alert
عايش	alive
الكُل	all
باهي	all right
بالتوفيق	all the best
يسمح	allow
مسموح بيه	allowed
تقريبا	almost
وحدو	alone
على طول	along
من قبل	already
مريقل	Alright
زادا	also
بديل	alternative
بالرغم	although
ديما	always
أنا	am
هايل	amazing
غامض	ambiguous
طموح	ambition
طموح	ambitious
يعدّل	amend
في وسط	amid
من بين	among
بيناتنا	among us
كميّة	amount
يضحّك	amusing
واحد	an
تحليل	analysis
أجداد	ancestors
مذيع	anchor
قديم	ancient
و	and
و إنتي	and you
ملايكة	angel
غُش	anger
زاوية	angle
متغشّش	angry
حيوان	animal
كعب	ankle
ذكرى	anniversary
إعلان	announcement
يقلّق	annoy
متنرفز	annoyed
يفدّد	annoying
كُل عام	annual
مجهول	anonymous
واحد آخر	another
يجاوب	answer
جواب	answer
يتوقّع	anticipate
قلق	anxiety
خايف	anxious
أي	any
بالكُل	anymore
أي واحد	anyone
أي حاجة	anything
على كُلّ	anyway
على كل حال	anyways
بخلاف	apart
برطمان	apartment
يطلب السماح	apologize
واضح	apparent
الظّاهر إنّو	apparently
دعوة	appeal
يُظهر	appear
مظهر	appearance
ظهَر	appeared
شاهية	appetite
تفاحة	apple
تطبيق	application
يطبّق	apply
موعد	appointment
يقدّر	appreciate
تقدير	appreciation
يتقرّب	approach
طريقة	approach
لايق	appropriate
موافقة	approval
يوافق	approve
موافق عليه	approved
تقريبًا	approximately
أفريل	april
تعسّفي	arbitrary
مهندس معماري	architect
هندسة	architecture
أرشيف	archive
هوما	are
إنتي	are you
