иуцъус	a little
бирæ	a lot
бирæ	a lot of
ныууадзын	abandon
сындзæхгæд	abandoned
хæцын	abide
хъомдзинад	ability
хъом	able
тыххæй	about
сæрмæ	above
фæсарæн	abroad
нæуæвынад	absence
нæуæвынад	absent
æгириддæр	absolutely
цъирын	absorb
иппæрд	abstract
æнæзонд хъуыды	absurd
бæркад	abundance
фæрнæйдзаг	abundant
æфхæрддзинад	abuse
акцент	accent
исын	accept
бар	access
цау	accident
æхсæвиуат	accommodation
цæрæнбынат	accommodation
æххæст кæнын	accomplish
æххæстгонд	accomplished
гæсгæ	according
счет	account
бæлвырдад	accuracy
бæлвырд	accurate
аххосджын	accused
рыст	ache
æфтын	achieve
сгуыхтдзинад	achievement
базонын	acknowledge
зонгæдзинад	acquaintance
къухы æфтын	acquire
сфæрæз	acquired
сфæрæз	acquisition
уылты	across
архайд	act
ми	action
æнæфæсæтгæ	active
архайд	activities
архайд	activity
актёр	actor
актуалон	actual
æцæгæй	actually
цыргъ	acute
сарæхсын	adapt
æмхасæн кæнын	add
æмхиц	addicted
уæлæмхай	addition
уæлæмхай	additional
адрес	address
аккаг	adequate
æмарæн	adjacent
миногон	adjective
рæвдз кæнын	adjust
дис кæнын	admire
сӕттын	admit
райсын	adopt
иууыл уарзондæр	adorable
размæкæнынад	advance
развæлгъау	advance
нысангарз	advance
раззагдæр	advanced
пайда	advantage
цау	adventure
фæрсдзырд	adverb
реклама	advertisement
рекламæ	advertising
уынаффæ	advice
уынаффæ	advise
æвдакат	advocate
эстетикон	aesthetic
хъуыддаг	affair
бандавын	affect
æнувыддзинад	affection
сгæнæн кæнын	afford
хъабыл	affordable
тарст	afraid
фæстæ	after
фæсæмбисбон	afternoon
фæстаджырдæм	afterwards
нæуæгæй	again
ныхмæ	against
кар	age
агентство	agency
агент	agent
хъазуатхуыз	aggressive
æвзыгъд	agile
размæ	ago
разы кæнын	agree
бадзырд	agreement
хъæууонхæдзарад	agriculture
разæй	ahead
æххуыс	aid
нысан	aim
уæлдæф	air
аэропорт	airport
ауайæн	aisle
фæдис	alarm
нозт	alcohol
фæдис	alert
удæгас	alive
иууылдæр	all
хорз	all right
дзæбæх ут	all the best
уадзын	allow
зæгъæн ис	almost
иунæг	alone
æмдæргъ	along
нырид	already
Хорз	Alright
дæр	also
æндæр	alternative
æцæг	although
алыхат	always
дæн	am
тынг зæрдæмæдзæугæ	amazing
дыдзæхсæн	ambiguous
цытуарзондзинад	ambition
цытуарзаг	ambitious
аивын	amend
æхсæн	amid
ӕхсӕн	among
мах æхсæн	among us
нымæц	amount
худæг	amusing
анализ	analysis
фыдæлтæ	ancestors
якорь	anchor
зæронд	ancient
æмæ	and
ды та	and you
зæд	angel
азар	anger
къуым	angle
мæсты	angry
сырд	animal
къах	ankle
юбилей	anniversary
хъусинаг	announcement
хъыгдарын	annoy
æнæрай	annoyed
хъуырмæгæнæг	annoying
æрвылазон	annual
анонимон	anonymous
æндæр	another
дзуапп	answer
дардмæ уынын	anticipate
катай	anxiety
тыхст	anxious
цыфæнды	any
нал	anymore
исчи	anyone
алцы	anything
цыфæнды ма уа	anyway
цыфæнды ма уа	anyways
хицæн	apart
хæдзар	apartment
хатыр	apologize
æргом	apparent
сæрæй	apparently
бадзырд	appeal
фæзынын	appear
фæзынд	appearance
фæзынд	appeared
аппетит	appetite
фæткъуы	apple
приложени	application
спайда кæнын	apply
фембæлд	appointment
аргъ кæнын	appreciate
бузныгад	appreciation
баввахс уæвын	approach
аккаг	appropriate
разыдзинад	approval
бæлвырд кæнын	approve
фидаргонд	approved
иу	approximately
Хуымгæнæны мæй	april
фæндонæй	arbitrary
архитектор	architect
архитектурæ	architecture
архив	archive
сты	are
исты кусыс	are you busy
Ум ма дæ?	Are you still there?
ум дæ	are you there
быдыр	area
хъаугъа кæнын	argue
быцæу	argument
æвзæрын	arise
къух	arm
æфсад	army
алыварс	around
ифтонг кæнын	arrange
мадзал	arrangement
равæрд	arrangement
æрбацыд	arrival
æрхæццæ уын	arrive
æрцыд	arrived
сæрыстыр	arrogant
фат	arrow
аивад	art
статья	article
аразгæ	artificial
актер	artist
