маҷк	a little
арацәа	a lot
ирацәаны	a lot of
агәыгәҭажьра	abandon
ихылаԥшыдоу	abandoned
ақәныҟәара	abide
абаҩхатәра	ability
Аҧсуа	Abkhaz
Аҧсшәа	Abkhaz
алшара змо	able
аханы	above
нырцә	abroad
аҟамзаара	absence
иҟам	absent
хымԥада	absolutely
ахәлабгара	absorb
абстрактә	abstract
абсурдтә	absurd
амцхә	abundance
абеиа	abundant
аӷьра	abuse
акцент	accent
адкылара	accept
анеирҭа	access
амашәыр	accident
анхарҭаҭыԥ	accommodation
анагӡара	accomplish
инҵәаз	accomplished
ишаҳәо ала	according
аԥхьаӡара	account
аиашаԥҵәара	accuracy
аиқәҷаб	accurate
аара адҵара	accused
ахьаа	ache
азнеира	achieve
ақәҿиара	achievement
адырра	acknowledge
аибадырра	acquaintance
аиура	acquire
аиура	acquired
арҳамҭа	acquisition
арҳара	acquisition
аиасра	across
аусура	act
аусура	action
активтә	active
аусушьа	activities
активра	activity
актер	actor
актуалра зцу	actual
ииашаҵәҟьаны	actually
аҵры	acute
анраалара	adapt
ацҵара	add
ахьыԥшытә	addicted
ацҵа	addition
ахарҭәаара	addition
инаццҵаны	additional
адрес	address
иашьашәало	adequate
агәыларатәи	adjacent
аҟазшьарба	adjective
аиҿкаара	adjust
ашанхара	admire
адырра	admit
ԥас аҟаҵара	adopt
иблахкыгоу	adorable
заа	advance
аԥхьагыларатә	advanced
аԥыжәара	advantage
аҟала	adventure
ацынгыла	adverb
аӡыргара	advertisement
аӡыргара	advertising
аӡыргара ашьҭра	advertising
алабжьара	advice
абжьагара	advise
иабжьеигеит	advise
адукат	advocate
аестетикатә	aesthetic
аус	affair
аннырра	affect
адҳәалара	affection
азин аҭара	afford
имариоу	affordable
ашәара	afraid
ашьҭахь	after
шьыбжьон	afternoon
пыҭрак ашьҭахь	afterwards
даҽазнык	again
аҿагылара	against
ақәра	age
агентра	agency
агент	agent
агрессиатә	aggressive
аихатыр	agile
шьҭахьҟа	ago
ақәшаҳаҭра	agree
аиқәшаҳаҭхара	agreement
ақыҭанхара	agriculture
аԥхьа	ahead
ацхыраара	aid
ахықәкы	aim
аҳауа	air
аҳаирбаӷәаза	airport
ацәаҳәақәа рыбжьысра	aisle
агәҭынчымра	alarm
алкоҳоль	alcohol
агәҭынчымра	alert
зыԥсы то	alive
зегьы	all
ибзиоуп	all right
иреиӷьӡоу зегьы	all the best
алшара аҭара	allow
иҟалон	allowed
зынӡаск	almost
ихала	alone
иаваршәны	along
уаҳа	already
Ибзиоуп	Alright
иара убас	also
альтернативтә	alternative
аха	although
есымша	always
аҟазара	am
иџьоушьаша	amazing
ҩ-ҵакык змоу	ambiguous
амбициа	ambition
амбициатә	ambitious
ариашара арчеира	amend
абжьара	amid
агәҭаны	among
ҳаҩныҵҟа	among us
ҳабжәара	among us
аԥхьаӡара	amount
аицҵалыҵ	amount
агәмырҿыӷьга	amusing
аҭҵаара	analysis
анализ	analysis
ҳазхылҵыз	ancestors
аԥырсал	anchor
ажәытәтәи	ancient
иара убас	and
уаргьы	and you
амаалықь	angel
ацәгьара	anger
амаалықь	angle
абааԥсы	angry
аԥстәы	animal
ашьаҳәырӡыӡ	ankle
ашықәсхыҵра	anniversary
алаҳәара	announcement
аргәамҵра	annoy
игәамҵуа	annoyed
узыргәамҵуа	annoying
есышықәсантәи	annual
анонимтә	anonymous
егьы	another
аҭак	answer
аҭак аҟаҵара	answer
аԥеиԥшбара	anticipate
агәҭынчымра	anxiety
иҭынчым	anxious
иарбанзаалак	any
уаҳа	anymore
аӡәырҩы	anyone
акагьы	anything
захьынџьара	anyway
зеиԥш ыҟамзаргьы	anyways
хазы	apart
ауада	apartment
аҭамзаара аарҭшра	apologize
иубартәы иҟоу	apparent
акәхап	apparently
ахырхара	appeal
ацәырҵра	appear
аԥшра	appearance
ацәырҵра	appeared
аппетит	appetite
аҵәа	apple
арзаҳал	application
ахархәара	apply
аиԥылара	appointment
пату ақәҵара	appreciate
аҭабура	appreciation
азнеишьа	approach
иақәшәо	appropriate
азыразра	approval
ашьақәырӷәӷәара	approve
азыразра	approved
иазыразхоу	approved
иҿырԥшны	approximately
мшаԥымза	april
машәырлатәи	arbitrary
архитектура	architect
архитектура	architecture
архив	archive
архив аҭагалара	archive
уара	are you
уеилахома	are you busy
ԥҳәыс дааигахьома	are you married
ԥҳәыс даажәгахьома мамзаргьы шәхала шәыҟо	are you married or single
Ара шәыҟоума?	Are you still there?
уа уҟома	are you there
аҵакырадгьыл	area
аимакра	argue
аимак-аиҿакра	argue
аҵаҵӷәы	argument
аизҳара	arise
анапы	arm
аибашьратә	army
акәша-мыкәша	around
аиҿкаара	arrange
аиқәшаҳаҭра	arrangement
ааира	arrival
аара	arrive
сааит	arrived
иԥагьоу	arrogant
ахәымпал	arrow
аҟазара	art
ахәҭаҷ	article
астатиа	article
иԥсабаратәым	artificial
артист	artist
ас еиԥш	as
уи аамҭазы	as long as
ишаҳәо ала	as well
аиашазы	as well as
ахәа	ash
иԥхашьаԥхаҵо	ashamed
азҵаара ақәыргылара	ask
сазҵааит	asked
ацәара	asleep
аспект	aspect
Ассамиз	Assamese
ақәылара	assault
аизгара	assembly
аилазаара	assembly
зҽадызцалоу	assertive
ахәшьара аҭара	assess
ахәшьара аҭара	assessment
аобиект	asset
аресурсқәа	assets
аҭара	assign
адҵа	assignment
ацхыраара	assist
ацхырааҩ	assistant
ацхыраара	assistant
адҳәалара	associate
изыдҳәалоу	associated
ассоциациа	association
агәаанагара аарԥшра	assume
агәҭакы	assumption
аҵыхәтәан	at least
исфеит	ate
аспортсмен	athlete
аидҳәалара	attach
еиду	attached
агәылаҵа	attachment
ажәылара	attack
аҽазкра	attempt
аҭаара	attend
аҭаара	attendance
азҿлымҳара	attention
азнеишьа	attitude
азааигәатәра	attract
аттракцион	attraction
улаԥш зыдхало	attractive
атрибут	attribute
ахәаԥшцәа	audience
нанҳәа	august
саб иаҳәшьа	aunt
аб иаҳәшьа	aunty
аиашаҵәҟьазаара	authentic
автор	author
амчра	authority
ҭагалан	autumn
иахьауа	available
агәҭатәи	average
аҽацәыхьчара	avoid
ааԥшра	awake
аҳамҭа	award
идырны	aware
аилкаара	aware
адырра	awareness
наҟ	away
иџьоушьаша	awesome
ҳаӷеимшхаратәи	awful
еилҟьам	awkward
Аимара	Aymara
амаалыкь	baby
абакалавр	bachelor
абӷа	back
шьҭахьҟа аара	back
ақәыԥшылара	background
ацәгьа	bad
амакәан	bag
ахьырԥшыга	bait
аџьра	bake
ачаӡырҭа	bakery
афатә иарҭо асода	baking soda
абаланс	balance
абаланс ашьақәыргылара	balance
ампыл	ball
Бамбара	Bambara
абанан	banana
агәыԥ	band
аҭҟәацра	bang
абанк	bank
абар	bar
аарла	barely
аиқәшаҳаҭра	bargain
ашра	bark
ақьар	barley
абариер	barrier
ашьаҭа	base
ашьаҭа змоу	based
афундамент	basement
аӷәраҵа	basement
ихадоу	basic
ҵакыла	basically
абазилик	basil
агмыг	bastard
апартиа	batch
агәыԥ	batch
аванна	bath
ванна	bathroom
абатареа	battery
аибашьра	battle
аӡыбжьаха	bay
аҟазаара	be
згәы зҽану	be careful
аплиаж	beach
ашәахәа	beam
аҟәыд	beans
амшә	bear
ахгара	bear
аԥаҵа	beard
ачҳара	bearing
ацәыршәага	beast
аисра	beat
ааха	beat
иԥшӡоуп	beautiful
аԥшӡара	beauty
иҟалаз	became
избанзар	because
аҟалара	become
аиарҭа	bed
ашьҭаларҭа	bedroom
ашьха	bee
ажәжьы	beef
ауараш	beer
аԥхьа	before
салагахьан	began
алагара	begin
алагала	beginning
ахьӡала	behalf
ахымҩаԥгашьа	behave
ахымҩаԥгашьа	behavior
ахымҩаԥгашьа	behaviour
ашьҭахь	behind
агәрагара	belief
агәра гара	believe
амгәа	belly
атәра	belong
бзиа ирбо	beloved
аҵаҟа	below
амаҟа	belt
аҟәардә	bench
архәара	bend
аҵаҟа	beneath
ахашәала	benefit
ахашәала	benefits
ааигәа	beside
уи адагьы	besides
еиӷьӡоу	best
аманшәалара	best of luck
ҳаҭырла	best regards
еиӷьу	better
агәҭа	between
арыжәтә	beverage
ашьҭахь	beyond
Бипури	Bhojpuri
анаскьагара	bias
ииашам агәаанагра змоу	biased
амаланыҟәа	bicycle
ахә ақәҵара	bid
аду	big
амаланыҟәа	bike
аԥхьаӡара	bill
алашәы	bind
аҵыс	bird
амш ира	birthday
маҷк	bit
ацҳара	bit
ацҳара	bite
аша	bitter
аиқәаҵәа	black
аԥаҵасага	blade
ахараҵара	blame
абланк	blank
ахыза	blanket
атҟәацра	blast
аршкәакәара	bleach
аиларԥсара	blend
аныҳәара	bless
ақәныҳәара	bless
иныҳәо	blessed
алашә	blind
насыԥ амазаара	bliss
аблок	block
аблокада азура	block
ашьа каҭәара	blood
ашьа	blood
ашәҭкакаҷра	bloom
аҭәҳәара	blow
жәҩангәыԥштәыла	blue
абзамыҟә	blunt
анапхагара	board
аборт	board
анышь	boat
ацәеижь	body
аиларшра	boil
апаш	bold
аидҿаҳәалара	bond
абаҩ	bone
ашәҟәы	book
аиҳаракра	boost
абустер	booster
аботинка	boot
аботинкақәа	boots
аҳәаа	border
агәҿыӷьра	bore
угәы зырҿыӷьуа	bored
угәы зырҿыӷьуа	boring
аира	born
уаара агара	borrow
анаԥхгаҩы	boss
аҩбагьы	both
аргәаҟра	bother
аԥаҭлыка	bottle
ҵаҟа	bottom
иааҳхәаз	bought
аԥара	bounce
аидҳәалара	bound
аибаркыра	bound
аҳәаақәа	boundaries
абант	bow
ахырхәара	bow
асындықәра	bowl
аҿа	bowl
акәалаԥ	box
аҷкәын	boy
аӡәы иҷкәын	boyfriend
анапхаҵа	bracelet
ахшыбаҩ	brain
аусхкы	branch
амахәҭа	branch
абренд	brand
агәымшәа	brave
аилагара	breach
ача	bread
аангылара	break
аԥыхра	break
шьыжьхьа	breakfast
агәы	breast
агәышԥы	breast
аҳауа агара	breath
аԥсыԥ агара	breathe
ажәла	breed
ақьырмыт	brick
хаҵа ицараны иҟоу	bride
ацҳа	bridge
иаазыркьаҿу	brief
алаша	bright
абриллиант	brilliant
аагара	bring
сашьа	bro
аборт	broad
анапхгара	broad
атранслиациа амҩаԥгара	broadcast
иԥҽыз	broke
иԥҽыз	broken
аҩмсаг	broom
аиашьа	brother
амаҳә	brother in law
иаазгаз	brought
аагара	brought
аҩабжьа	brown
арыцқьара	brush
аведра	bucket
аҷкәын	buddy
абиуџьет	budget
агха	bug
абжы	bug
аргылара	build
ахыбра	building
аргылара	built
амасса	bulk
ацә	bull
аршәара	bully
аҷырпаӷь	bully
акыдҟьара	bump
ажьымжәа	bunch
анапаҟьа аҿаҳәара	bunch
анапаҟьа аҿаҳәара	bundle
аидара ақәҵара	burden
аидара	burden
анышә иамадоу	buried
абылра	burn
атҟәацра	burst
анышә аҭара	bury
автобус	bus
ачықь	bush
аус	business
абиуст	bust
ажәра	bust
еилахоу	busy
аха	but
ахәша	butter
аԥарԥалыкь	butterfly
аҳәынҵәра	button
аахахәара	buy
уаанӡа	by
мамзаргьы	by the way
абзиараз	bye
акапуста	cabbage
ауада	cabinet
аҭра	cage
аторт	cake
аҳәыс	calf
аҿыҭра	call
исызҿыҭы	call me
ахьӡ аҭан	called
иҭынчу	calm
сааит	came
агитациа азура	campaign
акампаниа	campaign
азыманшәалара	can
алшара амамзаара	can't
Аԥыхра	Cancel
акьыба	cancer
аҟыбаҩ бзиа змоу	capable
амчхара	capacity
аҳҭнықалақь	capital
анапынҵа	caption
акра	capture
амаланыҟәа	car
акариера	career
зыхшыҩ азызышьҭуа	careful
гәҽанызаарыла	carefully
акы хьаас измам	careless
ахӡыӡаара здыруа	caring
амаӡаҩы	carpenter
ауарҳал	carpet
аҷых	carrot
агара	carry
ацҵара	carry on
анагӡара	carry out
ахҭыс	case
аԥара наԥынҵа	cash
аршәра	cast
анаршә	cast
аханбаа	castle
есымшатәи	casual
ацгәы	cat
акра	catch
акатегориа	category
арахә рацәаны	cattle
искит	caught
амзызс	cause
агәҽанызаара	caution
згәы зҽану	cautious
аҳаԥы	cave
аанкылара	cease
аҭуан	ceiling
аныҳәа амҩаԥгара	celebrate
аклетка	cell
ацентр	center
ашәышықәса	century
аԥалқәа	cereal
ацереммониа	ceremony
зыгәра угаша	certain
иашоуп	certain
ҳәарада	certainly
асертификат	certificate
аибаркыра	chain
аҟәардә	chair
аԥышәара	challenge
алшара	chance
аԥсахра	change
аҩнытәи аусқәа	chaos
алеишәа	character
аҟазшьарба	characteristics
аиҵаҵа	charge
агәыҳалалра	charity
убла хызкуа	charming
аграфик	chart
адиаграмма	chart
ашьҭазаара	chase
ачат	chat
зыхә ҳаракым	cheap
амч аҳәара	cheat
амцҳәара	cheating
агәаҭара	check
аӡамҩа	cheek
агәырӷьара	cheer
згәы ҭгәырӷьаауа	cheerful
шәныҳәаз	cheers
ашә	cheese
ахимиа	chemistry
аҳаҭыр ақәҵара	cherish
ашахмат	chess
агәышԥы	chest
ажаҳәара	chew
акәҷышь	chicken
ашеф	chief
ахәыҷы	child
ахәыҷра	childhood
ахәыҷқәа	children
ахьҭа	chill
алҩацарҭа	chimneys
ацламҳәа	chin
ашоколад	chocolate
алхра	choice
алхра	choose
аԥҟара	chop
аҩнытәи аус	chores
аӡамҩа хыгьежьаа	chubby
ауахәама	church
акорица	cinnamon
агьежь	circle
аҭагылазаашьа	circumstances
анхаҩы	citizen
ақалақь	city
аҭаххара	claim
аилыркаара	clarify
акласс	class
анышәаԥшь	clay
ацқьа	clean
аилкаара	clear
ацқьа	clear
аусзуҩы	clerk
аҟәыш	clever
аклиент	client
аԥаҩ	cliff
аклимат	climate
ахалара	climb
иудҷабло	clingy
ассаҭ	clock
аркра	close
ашьқьаԥ	closet
амаҭәа	cloth
амаҭәа	clothes
аԥсҭҳәа	cloud
аԥсҭҳәақәа	cloudy
аклоун	clown
ацаԥха	clue
еилҟьам	clumsy
акластер	cluster
азыҟаҵаҩ	coach
арацәа	coal
аԥшаҳәа	coast
апальто	coat
акаҳуа	coffee
акогнитивтә	cognitive
аиқәшәара	coincidence
ахьҭа	cold
ахыбгалара	collapse
ахәда	collar
акколега	colleague
аколлегацәа	colleagues
аизакра	collect
аколлекциа	collection
аколледж	college
аԥштә	color
аԥштәы змам ииаҵәоу аидеақәа гәеибаркырала ицәан	colorless green ideas slept furiously
аԥштәы	colour
аколонка	column
ахҳәа	comb
аҳәара	comb
аицааира	combination
аиԥшьра	combine
аара	come
араа уааскьеи	come here
ирлас	come on
аманшәалара	comfort
иманшәало	comfortable
аара	coming
уажәыҵәҟьа иҟало	coming soon
акоманда	command
акомментариақәа аҟаҵара	comment
ареклама	commercial
акоммерциатә	commercial
акомиссиа	commission
аҟаҵара	commit
ахыдҵа	commitment
иҟасҵеит	committed
атоуар	commodity
иаабац	common
аиҿцәажәара	communicate
аимадара	communication
аилазаара	community
анеира	commute
акомпанион	companion
акомпаниа	company
аҿырԥшра	compare
аиҿырԥшра	comparison
арыцҳашьара	compassion
арыцҳашьара злоу	compassionate
еишьашәало	compatible
аицлабра	compete
издыруа	competent
аицлабра	competition
аконкуренциа злоу	competitive
агәынамӡара	complain
агәынамӡара аарԥшра	complain
ашшра	complaint
акомплемент	complement
ахыркәшара	complete
зынӡаск	completely
ицәгьоу	complex
аиқәшаҳаҭра	compliance
ауадаҩ	complicated
акомплимент	compliment
анагӡара	comply
ахыҭҳәаа	composition
еилоу	compound
аилкаара	comprehension
ганрацәалатәи	comprehensive
азааибагара	compromise
мчылатәи	compulsory
акомпиутер	computer
аҽеизакра	concentrate
аконцепциа	concept
агәҭынчымра аарԥшра	concern
ахьаакра	concerned
аконцерт	concert
алкаа	conclusion
хықәкылатәи	concrete
аилаӡара	condition
аилаӡара	conditions
анапхгара	conduct
аконференциа	conference
аиашаҳәара	confess
агәра зго	confidence
агәра зго	confident
ашьақәырӷәӷәара	confirm
аконфликт	conflict
ииҳәо-ииуа иақәымшәо	confused
аилаҩеиласра	confusion
адныҳәалара	congrats
адныҳәалара	congratulation
адныҳәаларақәа	congratulations
аидҳәалага	conjunction
аидҵара	connect
ампыҵахалара	conquer
ахдыр	conscious
агәаҟәышра	consciousness
аиқәшаҳаҭхара	consent
ақәшаҳаҭра	consent
аҭагылазаашьақәа	consequences
ахьчара	conservation
згәы зҽану	conservative
агәаанагара	consider
иԥхьаӡоуп	considered
ашьақәгылара	consist
аишьҭаргылашьа	consistency
