un	a
un pö	a little
ben ben	a lot
un sacco de	a lot of
abbandonâ	abandon
abbandonou	abandoned
convive	abide
abilitæ	ability
capaçitæ	ability
bon	able
pöcassæ	about
de d'ato	above
sorvia	above
estranxeo	abroad
assensa	absence
assente	absent
assolutamente	absolutely
sciorbî	absorb
astræto	abstract
asciurdo	absurd
abbondansa	abundance
abbondante	abundant
violensa	abuse
açento	accent
açettâ	accept
accesso	access
açidente	accident
allögio	accommodation
compî	accomplish
razzonto	accomplished
segondo	according
conto	account
preçixon	accuracy
esatto	accurate
accusou	accused
dô	ache
ottegnî	achieve
conquista	achievement
reconosce	acknowledge
conoscente	acquaintance
aquixî	acquire
aquixio	acquired
aquixiçion	acquisition
à traverso	across
atto	act
açion	action
attivo	active
attivitæ	activities
attivitæ	activity
attô	actor
reale	actual
in realtæ	actually
agusso	acute
adattâ	adapt
azzonze	add
dependente	addicted
dipendensa	addition
in azzonta	additional
adresso	address
adeguou	adequate
da arente	adjacent
aggettivo	adjective
regolâ	adjust
ammirâ	admire
ammette	admit
adottâ	adopt
adorabile	adorable
antiçipo	advance
avansou	advanced
avvantaggio	advantage
avventua	adventure
avverbio	adverb
annonçio pubriçitäio	advertisement
fâ da pubriçitæ	advertising
conseggio	advice
conseggiâ	advise
sostegnitô	advocate
estetico	aesthetic
faccenda	affair
avei conseguense	affect
affeçion	affection
permettise	afford
conveniente	affordable
inspäximou	afraid
dòppo	after
poidisnâ	afternoon
dapeu	afterwards
torna	again
contra	against
etæ	age
agençia	agency
agente	agent
aggrescivo	aggressive
lesto	agile
fa	ago
concordâ	agree
accòrdio	agreement
agricoltua	agriculture
davanti	ahead
aggiutto	aid
tende	aim
äia	air
aereopòrto	airport
corridô	aisle
resveggin	alarm
alcool	alcohol
avviso	alert
vivo	alive
tutti	all
va ben	all right
i mæ megio ögui	all the best
permette	allow
permisso	allowed
squæxi	almost
solo	alone
longo	along
za	already
Va ben	Alright
ascì	also
anche	also
alternativa	alternative
sciben	although
delongo	always
son	am
da no credde	amazing
ambiguo	ambiguous
ambiçion	ambition
ambiçioso	ambitious
modificâ	amend
tra	amid
tra	among
tra de niatri	among us
impòrto	amount
divertente	amusing
un	an
analixi	analysis
avi	ancestors
ancon	anchor
antigo	ancient
e	and
e ti	and you
angeo	angel
raggia	anger
canto	angle
arraggiou	angry
animâ	animal
bestia	animal
caviggia	ankle
anniversäio	anniversary
annonçia	announcement
angosciâ	annoy
infastidio	annoyed
ascidioso	annoying
annuale	annual
anònimo	anonymous
un atro	another
respòsta	answer
antiçipâ	anticipate
anscietæ	anxiety
anscietoso	anxious
quæsesegge	any
ciù	anymore
chisesegge	anyone
quarcösa	anything
à tutti i mòddi	anyway
à tutti i mòddi	anyways
separou	apart
appartamento	apartment
scusa	apologize
apparente	apparent
in apparensa	apparently
recorso	appeal
apparî	appear
aspeto	appearance
compario	appeared
appetitto	appetite
meia	apple
applicaçion	application
applicâ	apply
appontamento	appointment
apprexâ	appreciate
reconoscensa	appreciation
modello	approach
appropiou	appropriate
approvaçion	approval
approvâ	approve
approvou	approved
approscimativamente	approximately
arvî	april
arbiträio	arbitrary
architetto	architect
architettua	architecture
archiviâ	archive
son	are
en	are
t'ê	are you
t'ê piggiou	are you busy
t'ê sposou	are you married
t'ê sposâ ò t'ê fantiña	are you married or single
T'ê ancon lì?	Are you still there?
t'ê lì	are you there
area	area
debatte	argue
discuscion	argument
spægâ	arise
brasso	arm
exerçito	army
intorno	around
scistemâ	arrange
scistemaçion	arrangement
arrivo	arrival
arrivâ	arrive
arrivou	arrived
arrogante	arrogant
freccia	arrow
arte	art
articolo	article
artifiçiale	artificial
artista	artist
comme ti stæ	as
à condiçion che	as long as
ascì	as well
comme anche	as well as
çenie	ash
vergognâse	ashamed
domandâ	ask
domandou	asked
addormio	asleep
aspetto	aspect
Assameise	Assamese
assato	assault
riunion	assembly
assertivo	assertive
veluâ	assess
valutaçion	assessment
beneito	asset
ben	assets
assegnâ	assign
compito	assignment
asciste	assist
ascistente	assistant
collega	associate
